node,nodeID,root node,root node ID,biodomain
cardiolipin metabolic process,GO:0032048,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Metabolism, Proteostasis, Oxidative Stress"
cardiolipin biosynthetic process,GO:0032049,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
clathrin heavy chain binding,GO:0032050,molecular_function,GO:0003674,"Endolysosome, Proteostasis, Autophagy, Synapse, Structural Stabilization"
clathrin light chain binding,GO:0032051,molecular_function,GO:0003674,"Endolysosome, Proteostasis, Synapse, Structural Stabilization, Immune Response"
bile acid binding,GO:0032052,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis"
ciliary basal body organization,GO:0032053,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Cell Cycle, Synapse"
negative regulation of translation in response to stress,GO:0032055,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Autophagy, Cell Cycle, Epigenetic"
positive regulation of translation in response to stress,GO:0032056,biological_process,GO:0008150,"Proteostasis, Oxidative Stress, Autophagy, Immune Response, Apoptosis"
negative regulation of translational initiation in response to stress,GO:0032057,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Autophagy, Immune Response, Apoptosis"
positive regulation of translational initiation in response to stress,GO:0032058,biological_process,GO:0008150,"Proteostasis, Oxidative Stress, Autophagy, Epigenetic, Immune Response"
bleb,GO:0032059,cellular_component,GO:0005575,"Apoptosis, Structural Stabilization, Oxidative Stress, Proteostasis, Cell Cycle"
bleb assembly,GO:0032060,biological_process,GO:0008150,"Apoptosis, Cell Cycle, Oxidative Stress, Structural Stabilization, Proteostasis"
regulation of endodeoxyribonuclease activity,GO:0032071,biological_process,GO:0008150,"DNA Repair, Apoptosis, Cell Cycle, Epigenetic, Proteostasis"
regulation of restriction endodeoxyribonuclease activity,GO:0032072,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic, Proteostasis, Apoptosis"
negative regulation of nuclease activity,GO:0032074,biological_process,GO:0008150,"DNA Repair, Apoptosis, Endolysosome, Immune Response, Cell Cycle"
negative regulation of deoxyribonuclease activity,GO:0032076,biological_process,GO:0008150,"DNA Repair, Apoptosis, Immune Response, Cell Cycle, Metal Binding and Homeostasis"
