node,nodeID,root node,root node ID,biodomain
negative regulation of striated muscle cell differentiation,GO:0051154,biological_process,GO:0008150,"Proteostasis, Autophagy, Apoptosis, Cell Cycle, Structural Stabilization"
positive regulation of striated muscle cell differentiation,GO:0051155,biological_process,GO:0008150,"Proteostasis, Tau Homeostasis, APP Metabolism, Autophagy, Structural Stabilization"
glucose 6-phosphate metabolic process,GO:0051156,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Endolysosome"
xylitol catabolic process,GO:0051160,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Endolysosome"
xylitol metabolic process,GO:0051164,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Endolysosome"
nuclear export,GO:0051168,biological_process,GO:0008150,"Proteostasis, Tau Homeostasis, Apoptosis, DNA Repair, Epigenetic"
nuclear transport,GO:0051169,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Mitochondrial Metabolism, Oxidative Stress, Epigenetic"
import into nucleus,GO:0051170,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Proteostasis, DNA Repair, APP Metabolism"
regulation of phosphorus metabolic process,GO:0051174,biological_process,GO:0008150,"Mitochondrial Metabolism, Tau Homeostasis, Lipid Metabolism, Metal Binding and Homeostasis, Autophagy"
meiotic sister chromatid cohesion,GO:0051177,biological_process,GO:0008150,"Cell Cycle, Apoptosis, DNA Repair, Proteostasis, Structural Stabilization"
vitamin transport,GO:0051180,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Endolysosome, Lipid Metabolism, Mitochondrial Metabolism"
protein insertion into mitochondrial membrane,GO:0051204,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy, Lipid Metabolism"
protein insertion into membrane,GO:0051205,biological_process,GO:0008150,"APP Metabolism, Proteostasis, Endolysosome, Synapse, Membrane Organization"
sequestering of calcium ion,GO:0051208,biological_process,GO:0008150,"Endolysosome, Mitochondrial Metabolism, Proteostasis, Apoptosis, Oxidative Stress"
release of sequestered calcium ion into cytosol,GO:0051209,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Apoptosis, Proteostasis, Metal Binding and Homeostasis"
dioxygenase activity,GO:0051213,molecular_function,GO:0003674,"Oxidative Stress, DNA Repair, Metal Binding and Homeostasis, Apoptosis, Proteostasis"
cartilage development,GO:0051216,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Endolysosome, Apoptosis"
phosphoprotein binding,GO:0051219,molecular_function,GO:0003674,"Tau Homeostasis, Proteostasis, Synapse, APP Metabolism, Oxidative Stress"
