node,nodeID,root node,root node ID,biodomain
Barr body,GO:0001740,cellular_component,GO:0005575,"Epigenetic, DNA Repair, Immune Response, Unknown, Cell Cycle"
XY body,GO:0001741,cellular_component,GO:0005575,"Epigenetic, Unknown, DNA Repair, Cell Cycle, Apoptosis"
photoreceptor outer segment,GO:0001750,cellular_component,GO:0005575,"Endolysosome, Proteostasis, Autophagy, Oxidative Stress, Immune Response"
eye photoreceptor cell differentiation,GO:0001754,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Endolysosome, Unknown"
neural crest cell migration,GO:0001755,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Synapse, Unknown, Endolysosome"
somitogenesis,GO:0001756,biological_process,GO:0008150,"Unknown, Structural Stabilization, Vasculature, Immune Response, Endolysosome"
somite specification,GO:0001757,biological_process,GO:0008150,"Unknown, Structural Stabilization, Cell Cycle, Epigenetic, DNA Repair"
retinal dehydrogenase (NAD+) activity,GO:0001758,molecular_function,GO:0003674,"APP Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Mitochondrial Metabolism"
organ induction,GO:0001759,biological_process,GO:0008150,"Unknown, Structural Stabilization, Cell Cycle, Autophagy, Apoptosis"
aminocarboxymuconate-semialdehyde decarboxylase activity,GO:0001760,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Immune Response, Proteostasis, Autophagy"
beta-alanine transmembrane transporter activity,GO:0001761,molecular_function,GO:0003674,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Synapse"
beta-alanine transport,GO:0001762,biological_process,GO:0008150,"Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Synapse, Metal Binding and Homeostasis"
morphogenesis of a branching structure,GO:0001763,biological_process,GO:0008150,"Vasculature, Synapse, Structural Stabilization, Endolysosome, Immune Response"
neuron migration,GO:0001764,biological_process,GO:0008150,"Synapse, Structural Stabilization, Endolysosome, Proteostasis, Immune Response"
membrane raft assembly,GO:0001765,biological_process,GO:0008150,"Lipid Metabolism, APP Metabolism, Synapse, Structural Stabilization, Autophagy"
membrane raft polarization,GO:0001766,biological_process,GO:0008150,"APP Metabolism, Lipid Metabolism, Structural Stabilization, Autophagy, Immune Response"
establishment of T cell polarity,GO:0001768,biological_process,GO:0008150,"Immune Response, Lipid Metabolism, Apoptosis, Autophagy, Oxidative Stress"
establishment of natural killer cell polarity,GO:0001770,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Apoptosis"
immunological synapse formation,GO:0001771,biological_process,GO:0008150,"Immune Response, Synapse, Endolysosome, Apoptosis, Proteostasis"
immunological synapse,GO:0001772,cellular_component,GO:0005575,"Immune Response, Synapse, Endolysosome, Proteostasis, Apoptosis"
myeloid dendritic cell activation,GO:0001773,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Apoptosis, Autophagy"
microglial cell activation,GO:0001774,biological_process,GO:0008150,"Immune Response, Endolysosome, Synapse, Oxidative Stress, Proteostasis"
cell activation,GO:0001775,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Endolysosome, Proteostasis, Apoptosis"
leukocyte homeostasis,GO:0001776,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Apoptosis"
T cell homeostatic proliferation,GO:0001777,biological_process,GO:0008150,"Immune Response, Cell Cycle, Endolysosome, Apoptosis, Autophagy"
plasma membrane repair,GO:0001778,biological_process,GO:0008150,"Apoptosis, Oxidative Stress, Endolysosome, Proteostasis, Immune Response"
natural killer cell differentiation,GO:0001779,biological_process,GO:0008150,"Immune Response, Endolysosome, Apoptosis, Vasculature, Proteostasis"
neutrophil homeostasis,GO:0001780,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Endolysosome, Proteostasis, Apoptosis"
neutrophil apoptotic process,GO:0001781,biological_process,GO:0008150,"Immune Response, Apoptosis, Endolysosome, Autophagy, Oxidative Stress"
B cell homeostasis,GO:0001782,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Unknown, Vasculature"
B cell apoptotic process,GO:0001783,biological_process,GO:0008150,"Immune Response, Apoptosis, Endolysosome, Proteostasis, Tau Homeostasis"
phosphotyrosine residue binding,GO:0001784,molecular_function,GO:0003674,"APP Metabolism, Tau Homeostasis, Immune Response, Proteostasis, Synapse"
prostaglandin J receptor activity,GO:0001785,molecular_function,GO:0003674,"Immune Response, Lipid Metabolism, Oxidative Stress, Apoptosis, Endolysosome"
phosphatidylserine binding,GO:0001786,molecular_function,GO:0003674,"Lipid Metabolism, Apoptosis, Synapse, Immune Response, Proteostasis"
natural killer cell proliferation,GO:0001787,biological_process,GO:0008150,"Immune Response, Endolysosome, Apoptosis, Autophagy, Proteostasis"
antibody-dependent cellular cytotoxicity,GO:0001788,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Oxidative Stress, Apoptosis"
polymeric immunoglobulin binding,GO:0001790,molecular_function,GO:0003674,"Immune Response, Endolysosome, Proteostasis, Vasculature, Autophagy"
IgM binding,GO:0001791,molecular_function,GO:0003674,"Immune Response, Endolysosome, Vasculature, Proteostasis, Oxidative Stress"
polymeric immunoglobulin receptor activity,GO:0001792,molecular_function,GO:0003674,"Immune Response, Endolysosome, Vasculature, Proteostasis, Oxidative Stress"
positive regulation of type IIa hypersensitivity,GO:0001798,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of type III hypersensitivity,GO:0001805,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
type IV hypersensitivity,GO:0001806,biological_process,GO:0008150,"Immune Response, Endolysosome, Oxidative Stress, Proteostasis, Autophagy"
regulation of type IV hypersensitivity,GO:0001807,biological_process,GO:0008150,"Immune Response, Inflammation, Defense Response, Immune Regulation, Adaptive Immunity"
negative regulation of type IV hypersensitivity,GO:0001808,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of type IV hypersensitivity,GO:0001809,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
negative regulation of type I hypersensitivity,GO:0001811,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of type I hypersensitivity,GO:0001812,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
negative regulation of antibody-dependent cellular cytotoxicity,GO:0001814,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of antibody-dependent cellular cytotoxicity,GO:0001815,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
regulation of cytokine production,GO:0001817,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Endolysosome, Proteostasis, Apoptosis"
negative regulation of cytokine production,GO:0001818,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Synapse, Tau Homeostasis"
positive regulation of cytokine production,GO:0001819,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Apoptosis, Oxidative Stress"
serotonin secretion,GO:0001820,biological_process,GO:0008150,"Synapse, Immune Response, Proteostasis, Endolysosome, Oxidative Stress"
histamine secretion,GO:0001821,biological_process,GO:0008150,"Immune Response, Proteostasis, Vasculature, Synapse, Oxidative Stress"
kidney development,GO:0001822,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Epigenetic, Unknown"
mesonephros development,GO:0001823,biological_process,GO:0008150,"Unknown, Proteostasis, Apoptosis, Cell Cycle, DNA Repair"
blastocyst development,GO:0001824,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Apoptosis, Proteostasis, Unknown"
blastocyst formation,GO:0001825,biological_process,GO:0008150,"Unknown, Proteostasis, Synapse, Tau Homeostasis, APP Metabolism"
inner cell mass cell differentiation,GO:0001826,biological_process,GO:0008150,"Cell Cycle, Unknown, Epigenetic, DNA Repair, Apoptosis"
inner cell mass cell fate commitment,GO:0001827,biological_process,GO:0008150,"Unknown, Cell Cycle, Autophagy, Apoptosis, Developmental Process"
inner cell mass cellular morphogenesis,GO:0001828,biological_process,GO:0008150,"Unknown, Cell Cycle, Apoptosis, Structural Stabilization, Autophagy"
trophectodermal cell differentiation,GO:0001829,biological_process,GO:0008150,"Unknown, Cell Cycle, Apoptosis, Epigenetic, Developmental Process"
trophectodermal cell fate commitment,GO:0001830,biological_process,GO:0008150,"Unknown, Cell Cycle, Epigenetic, Autophagy, Proteostasis"
trophectodermal cellular morphogenesis,GO:0001831,biological_process,GO:0008150,"Unknown, Structural Stabilization, Cell Cycle, Epigenetic, Autophagy"
blastocyst growth,GO:0001832,biological_process,GO:0008150,"Unknown, Cell Cycle, Structural Stabilization, Autophagy, Apoptosis"
inner cell mass cell proliferation,GO:0001833,biological_process,GO:0008150,"Cell Cycle, Apoptosis, Unknown, Epigenetic, DNA Repair"
trophectodermal cell proliferation,GO:0001834,biological_process,GO:0008150,"Unknown, Cell Cycle, Apoptosis, Autophagy, Proteostasis"
blastocyst hatching,GO:0001835,biological_process,GO:0008150,"Unknown, Apoptosis, Structural Stabilization, Vasculature, Immune Response"
release of cytochrome c from mitochondria,GO:0001836,biological_process,GO:0008150,"Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Tau Homeostasis"
epithelial to mesenchymal transition,GO:0001837,biological_process,GO:0008150,"Immune Response, Vasculature, Endolysosome, Proteostasis, Structural Stabilization"
embryonic epithelial tube formation,GO:0001838,biological_process,GO:0008150,"Unknown, Structural Stabilization, Vasculature, Synapse, Cell Cycle"
neural plate morphogenesis,GO:0001839,biological_process,GO:0008150,"APP Metabolism, Epigenetic, Lipid Metabolism, Cell Cycle, Structural Stabilization"
neural plate development,GO:0001840,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Myelination, Endolysosome"
neural tube formation,GO:0001841,biological_process,GO:0008150,"Synapse, Tau Homeostasis, Structural Stabilization, Proteostasis, Unknown"
neural fold formation,GO:0001842,biological_process,GO:0008150,"Structural Stabilization, Unknown, Synapse, Proteostasis, APP Metabolism"
neural tube closure,GO:0001843,biological_process,GO:0008150,"Structural Stabilization, Nervous System Development, Developmental Process, Synapse, Epigenetic"
phagolysosome assembly,GO:0001845,biological_process,GO:0008150,"Endolysosome, Immune Response, Proteostasis, Autophagy, APP Metabolism"
opsonin binding,GO:0001846,molecular_function,GO:0003674,"Immune Response, Endolysosome, Proteostasis, Autophagy, APP Metabolism"
opsonin receptor activity,GO:0001847,molecular_function,GO:0003674,"Immune Response, Endolysosome, Proteostasis, APP Metabolism, Oxidative Stress"
complement binding,GO:0001848,molecular_function,GO:0003674,"Immune Response, Oxidative Stress, Proteostasis, Endolysosome, Autophagy"
complement component C1q complex binding,GO:0001849,molecular_function,GO:0003674,"Immune Response, Synapse, Proteostasis, Endolysosome, APP Metabolism"
complement component C3a binding,GO:0001850,molecular_function,GO:0003674,"Immune Response, Proteostasis, Endolysosome, Vasculature, Synapse"
complement component C3b binding,GO:0001851,molecular_function,GO:0003674,"Immune Response, Synapse, Endolysosome, Proteostasis, Vasculature"
complement component C4b binding,GO:0001855,molecular_function,GO:0003674,"Immune Response, Synapse, Apoptosis, Proteostasis, Endolysosome"
