node,nodeID,root node,root node ID,biodomain
eukaryotic translation elongation factor 1 complex,GO:0005853,cellular_component,GO:0005575,"Proteostasis, Synapse, Endolysosome, Autophagy, Apoptosis"
nascent polypeptide-associated complex,GO:0005854,cellular_component,GO:0005575,"Proteostasis, Autophagy, Endolysosome, Synapse, Oxidative Stress"
cytoskeleton,GO:0005856,cellular_component,GO:0005575,"Tau Homeostasis, Structural Stabilization, Synapse, Autophagy, Apoptosis"
axonemal dynein complex,GO:0005858,cellular_component,GO:0005575,"Proteostasis, Tau Homeostasis, APP Metabolism, Autophagy, Synapse"
muscle myosin complex,GO:0005859,cellular_component,GO:0005575,"Structural Stabilization, Proteostasis, Autophagy, Apoptosis, Unknown"
troponin complex,GO:0005861,cellular_component,GO:0005575,"Structural Stabilization, Tau Homeostasis, Synapse, Proteostasis, Unknown"
muscle thin filament tropomyosin,GO:0005862,cellular_component,GO:0005575,"Structural Stabilization, Synapse, Proteostasis, Tau Homeostasis, Unknown"
striated muscle myosin thick filament,GO:0005863,cellular_component,GO:0005575,"Unknown, Structural Stabilization, Proteostasis, Autophagy, Synapse"
striated muscle thin filament,GO:0005865,cellular_component,GO:0005575,"Structural Stabilization, Proteostasis, Autophagy, Synapse, Unknown"
cytoplasmic dynein complex,GO:0005868,cellular_component,GO:0005575,"Tau Homeostasis, Proteostasis, Endolysosome, Synapse, Autophagy"
dynactin complex,GO:0005869,cellular_component,GO:0005575,"Tau Homeostasis, Proteostasis, Synapse, Autophagy, Structural Stabilization"
kinesin complex,GO:0005871,cellular_component,GO:0005575,"Synapse, Proteostasis, Autophagy, Tau Homeostasis, Structural Stabilization"
plus-end kinesin complex,GO:0005873,cellular_component,GO:0005575,"Synapse, Proteostasis, Tau Homeostasis, Autophagy, Structural Stabilization"
microtubule,GO:0005874,cellular_component,GO:0005575,"Tau Homeostasis, Structural Stabilization, Proteostasis, Autophagy, Synapse"
microtubule associated complex,GO:0005875,cellular_component,GO:0005575,"Tau Homeostasis, Structural Stabilization, Proteostasis, Autophagy, Synapse"
spindle microtubule,GO:0005876,cellular_component,GO:0005575,"Cell Cycle, Tau Homeostasis, Structural Stabilization, Proteostasis, Autophagy"
axonemal microtubule,GO:0005879,cellular_component,GO:0005575,"Tau Homeostasis, Structural Stabilization, Proteostasis, Synapse, Autophagy"
nuclear microtubule,GO:0005880,cellular_component,GO:0005575,"Structural Stabilization, Tau Homeostasis, Cell Cycle, Proteostasis, Epigenetic"
cytoplasmic microtubule,GO:0005881,cellular_component,GO:0005575,"Tau Homeostasis, Structural Stabilization, Synapse, Proteostasis, Endolysosome"
intermediate filament,GO:0005882,cellular_component,GO:0005575,"Structural Stabilization, Tau Homeostasis, Proteostasis, Synapse, Autophagy"
neurofilament,GO:0005883,cellular_component,GO:0005575,"Structural Stabilization, Tau Homeostasis, Synapse, Proteostasis, Autophagy"
actin filament,GO:0005884,cellular_component,GO:0005575,"Structural Stabilization, Synapse, Tau Homeostasis, Proteostasis, Endolysosome"
Arp2/3 protein complex,GO:0005885,cellular_component,GO:0005575,"Synapse, Structural Stabilization, Tau Homeostasis, Proteostasis, Apoptosis"
plasma membrane,GO:0005886,cellular_component,GO:0005575,"APP Metabolism, Synapse, Proteostasis, Lipid Metabolism, Endolysosome"
potassium:proton exchanging ATPase complex,GO:0005889,cellular_component,GO:0005575,"Synapse, Mitochondrial Metabolism, Proteostasis, APP Metabolism, Oxidative Stress"
sodium:potassium-exchanging ATPase complex,GO:0005890,cellular_component,GO:0005575,"Synapse, Oxidative Stress, Proteostasis, Apoptosis, Tau Homeostasis"
voltage-gated calcium channel complex,GO:0005891,cellular_component,GO:0005575,"Synapse, Apoptosis, Oxidative Stress, Mitochondrial Metabolism, Proteostasis"
acetylcholine-gated channel complex,GO:0005892,cellular_component,GO:0005575,"Synapse, Proteostasis, Endolysosome, Immune Response, Oxidative Stress"
interleukin-2 receptor complex,GO:0005893,cellular_component,GO:0005575,"Immune Response, Endolysosome, Proteostasis, Synapse, Vasculature"
interleukin-5 receptor complex,GO:0005895,cellular_component,GO:0005575,"Immune Response, Endolysosome, Proteostasis, Vasculature, Unknown"
interleukin-6 receptor complex,GO:0005896,cellular_component,GO:0005575,"Immune Response, Oxidative Stress, Apoptosis, Vasculature, Endolysosome"
interleukin-13 receptor complex,GO:0005898,cellular_component,GO:0005575,"Immune Response, Proteostasis, Endolysosome, Apoptosis, Vasculature"
insulin receptor complex,GO:0005899,cellular_component,GO:0005575,"APP Metabolism, Synapse, Proteostasis, Mitochondrial Metabolism, Endolysosome"
oncostatin-M receptor complex,GO:0005900,cellular_component,GO:0005575,"Immune Response, APP Metabolism, Autophagy, Proteostasis, Synapse"
caveola,GO:0005901,cellular_component,GO:0005575,"Lipid Metabolism, Endolysosome, Immune Response, Structural Stabilization, APP Metabolism"
microvillus,GO:0005902,cellular_component,GO:0005575,"Unknown, Vasculature, Immune Response, Epigenetic, Cell Cycle"
brush border,GO:0005903,cellular_component,GO:0005575,"Endolysosome, Proteostasis, APP Metabolism, Immune Response, Vasculature"
clathrin-coated pit,GO:0005905,cellular_component,GO:0005575,"Endolysosome, APP Metabolism, Proteostasis, Synapse, Autophagy"
cell-cell junction,GO:0005911,cellular_component,GO:0005575,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Apoptosis"
adherens junction,GO:0005912,cellular_component,GO:0005575,"Structural Stabilization, Synapse, Cell Cycle, Endolysosome, Proteostasis"
spot adherens junction,GO:0005914,cellular_component,GO:0005575,"Structural Stabilization, Vasculature, Synapse, Proteostasis, Immune Response"
zonula adherens,GO:0005915,cellular_component,GO:0005575,"Structural Stabilization, Vasculature, Cell Cycle, Proteostasis, Unknown"
fascia adherens,GO:0005916,cellular_component,GO:0005575,"Structural Stabilization, Synapse, Proteostasis, Cell Cycle, Vasculature"
gap junction,GO:0005921,cellular_component,GO:0005575,"Synapse, Structural Stabilization, Proteostasis, Oxidative Stress, Immune Response"
connexin complex,GO:0005922,cellular_component,GO:0005575,"Synapse, Immune Response, Vasculature, Oxidative Stress, Proteostasis"
bicellular tight junction,GO:0005923,cellular_component,GO:0005575,"Vasculature, Structural Stabilization, Immune Response, Endolysosome, Proteostasis"
focal adhesion,GO:0005925,cellular_component,GO:0005575,"Structural Stabilization, Synapse, Proteostasis, Endolysosome, APP Metabolism"
muscle tendon junction,GO:0005927,cellular_component,GO:0005575,"Structural Stabilization, Unknown, Proteostasis, Cell Cycle, Apoptosis"
cilium,GO:0005929,cellular_component,GO:0005575,"Structural Stabilization, Tau Homeostasis, Synapse, Proteostasis, Endolysosome"
axoneme,GO:0005930,cellular_component,GO:0005575,"Tau Homeostasis, Structural Stabilization, Proteostasis, Autophagy, Unknown"
