node,nodeID,root node,root node ID,biodomain
mitochondrial genome maintenance,GO:0000002,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
"alpha-1,6-mannosyltransferase activity",GO:0000009,molecular_function,GO:0003674,"APP Metabolism, Proteostasis, Endolysosome, Epigenetic, Lipid Metabolism"
single strand break repair,GO:0000012,biological_process,GO:0008150,"DNA Repair, Oxidative Stress, Response to Stimulus, Cellular Response to Stress, Unknown"
single-stranded DNA endodeoxyribonuclease activity,GO:0000014,molecular_function,GO:0003674,"DNA Repair, Oxidative Stress, Apoptosis, Cell Cycle, Unknown"
phosphopyruvate hydratase complex,GO:0000015,cellular_component,GO:0005575,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
lactase activity,GO:0000016,molecular_function,GO:0003674,"Endolysosome, Proteostasis, Lipid Metabolism, Autophagy, Unknown"
alpha-glucoside transport,GO:0000017,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Endolysosome, Autophagy"
regulation of DNA recombination,GO:0000018,biological_process,GO:0008150,"DNA Repair, Epigenetic, Apoptosis, Oxidative Stress, Immune Response"
regulation of mitotic recombination,GO:0000019,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Apoptosis, Autophagy, Proteostasis"
mitotic spindle elongation,GO:0000022,biological_process,GO:0008150,"Cell Cycle, Apoptosis, Structural Stabilization, Proteostasis, Endolysosome"
maltose metabolic process,GO:0000023,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Unknown"
maltose catabolic process,GO:0000025,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Proteostasis"
"alpha-1,2-mannosyltransferase activity",GO:0000026,molecular_function,GO:0003674,"APP Metabolism, Proteostasis, Endolysosome, Lipid Metabolism, Unknown"
ribosomal large subunit assembly,GO:0000027,biological_process,GO:0008150,"Proteostasis, Mitochondrial Metabolism, Oxidative Stress, Autophagy, APP Metabolism"
