node,nodeID,root node,root node ID,biodomain
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_3_PHOSPHATASE_ACTIVITY,GO:0016314,molecular_function,GO:0003674,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus"
GOMF_C_PALMITOYLTRANSFERASE_ACTIVITY,GO:0016454,,,"Lipid Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Molecular Transport and Homeostasis"
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_ANOTHER_COMPOUND_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,GO:0016716,,,"Mitochondrial Function and Metabolism, Response to Stimulus, Protein Metabolism and Trafficking, Signal Transduction, Molecular Transport and Homeostasis"
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS,GO:0016741,molecular_function,GO:0003674,"Epigenetic Regulation, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism, Transcription and Translation Machinery, Signal Transduction"
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS,GO:0016769,,,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, Epigenetic Regulation"
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,GO:0016772,molecular_function,GO:0003674,"Signal Transduction, Protein Metabolism and Trafficking, RNA Metabolism, Mitochondrial Function and Metabolism, System and Developmental Process"
GOMF_SULFURTRANSFERASE_ACTIVITY,GO:0016783,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, RNA Metabolism, Mitochondrial Function and Metabolism"
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS,GO:0016788,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Lipid Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS,,,,"DNA Repair, RNA Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus"
GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING,GO:0017162,molecular_function,GO:0003674,"Signal Transduction, Transcription and Translation Machinery, Response to Stimulus, Immune System and Inflammation, Epigenetic Regulation"
GOMF_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY,,,,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Signal Transduction, Structural Stabilization"
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,GO:0018455,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus"
GOMF_DEACETYLASE_ACTIVITY,GO:0019213,molecular_function,GO:0003674,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus"
GOMF_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY,GO:0019834,molecular_function,GO:0003674,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process"
GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY,GO:0019871,molecular_function,GO:0003674,"Neurotransmission and Synaptic Regulation, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process"
GOMF_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH,GO:0019911,molecular_function,GO:0003674,"Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Gliogenesis and Glial Differentiation, System and Developmental Process, Molecular Transport and Homeostasis"
GOMF_CYTOKINE_BINDING,GO:0019955,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Molecular Transport and Homeostasis"
GOMF_C_X3_C_CHEMOKINE_BINDING,GO:0019960,molecular_function,GO:0003674,"Immune System and Inflammation, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking"
GOMF_MHC_PROTEIN_COMPLEX_BINDING,GO:0023023,,,"Immune System and Inflammation, Cell Adhesion and Interaction, Signal Transduction, Protein Metabolism and Trafficking, Response to Stimulus"
GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,GO:0023026,molecular_function,GO:0003674,"Immune System and Inflammation, Cell Adhesion and Interaction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus"
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE,GO:0030021,molecular_function,GO:0003674,"Structural Stabilization, Cell Adhesion and Interaction, System and Developmental Process, Response to Stimulus, Protein Metabolism and Trafficking"
GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN,GO:0030527,molecular_function,GO:0003674,"Epigenetic Regulation, Transcription and Translation Machinery, Cell Cycle, DNA Repair, Structural Stabilization"
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY,GO:0030545,molecular_function,GO:0003674,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, Neurotransmission and Synaptic Regulation, System and Developmental Process"
GOMF_TROPONIN_I_BINDING,,,,"Protein Metabolism and Trafficking, Structural Stabilization, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process"
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING,GO:0031434,molecular_function,GO:0003674,"Signal Transduction, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Cell Adhesion and Interaction"
GOMF_CCR2_CHEMOKINE_RECEPTOR_BINDING,GO:0031727,molecular_function,GO:0003674,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, Cell Adhesion and Interaction, Molecular Transport and Homeostasis"
GOMF_CCR3_CHEMOKINE_RECEPTOR_BINDING,GO:0031728,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Protein Metabolism and Trafficking"
GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING,GO:0031994,molecular_function,GO:0003674,"Signal Transduction, Molecular Transport and Homeostasis, Cell Cycle, Response to Stimulus, Protein Metabolism and Trafficking"
GOMF_ACROSIN_BINDING,GO:0032190,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus, Structural Stabilization"
GOMF_MHC_CLASS_II_RECEPTOR_ACTIVITY,GO:0032395,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Cell Adhesion and Interaction"
GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY,GO:0033558,molecular_function,GO:0003674,"Epigenetic Regulation, Protein Metabolism and Trafficking, Signal Transduction, Mitochondrial Function and Metabolism, Transcription and Translation Machinery"
GOMF_RECEPTOR_SERINE_THREONINE_KINASE_BINDING,GO:0033612,molecular_function,GO:0003674,"Signal Transduction, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Response to Stimulus"
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_5_PHOSPHATASE_ACTIVITY,GO:0034485,molecular_function,GO:0003674,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus"
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY,GO:0034595,molecular_function,GO:0003674,"Lipid Metabolism, Molecular Transport and Homeostasis, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus"
GOMF_DNA_DEMETHYLASE_ACTIVITY,GO:0035514,,,"Epigenetic Regulation, DNA Repair, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus"
GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING,GO:0035925,molecular_function,GO:0003674,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOMF_PRE_MRNA_BINDING,GO:0036002,molecular_function,GO:0003674,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Epigenetic Regulation"
GOMF_NEUREGULIN_BINDING,GO:0038132,molecular_function,GO:0003674,"Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Neurotransmission and Synaptic Regulation, System and Developmental Process"
GOMF_CO_RECEPTOR_BINDING,GO:0039706,molecular_function,GO:0003674,"Signal Transduction, Cell Adhesion and Interaction, Immune System and Inflammation, Response to Stimulus, Molecular Transport and Homeostasis"
GOMF_HISTONE_METHYLTRANSFERASE_ACTIVITY,GO:0042054,molecular_function,GO:0003674,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Signal Transduction, Molecular Transport and Homeostasis"
GOMF_CHEMOKINE_RECEPTOR_BINDING,GO:0042379,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus"
GOMF_HISTONE_BINDING,GO:0042393,molecular_function,GO:0003674,"Epigenetic Regulation, Transcription and Translation Machinery, Protein Metabolism and Trafficking, DNA Repair, Molecular Transport and Homeostasis"
GOMF_HORMONE_BINDING,GO:0042562,molecular_function,GO:0003674,"Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Protein Metabolism and Trafficking, System and Developmental Process"
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING,GO:0043533,molecular_function,GO:0003674,"Signal Transduction, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics"
GOMF_MOLYBDOPTERIN_COFACTOR_BINDING,GO:0043546,molecular_function,GO:0003674,"Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus"
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING,GO:0043565,molecular_function,GO:0003674,"Transcription and Translation Machinery, Epigenetic Regulation, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOMF_S100_PROTEIN_BINDING,GO:0044548,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Neurodevelopment and Neuronal Differentiation, Neurotransmission and Synaptic Regulation, Immune System and Inflammation"
GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING,GO:0045236,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Cell Adhesion and Interaction, Molecular Transport and Homeostasis, Response to Stimulus"
GOMF_SYNDECAN_BINDING,GO:0045545,molecular_function,GO:0003674,"Cell Adhesion and Interaction, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Protein Metabolism and Trafficking"
GOMF_TRAIL_BINDING,GO:0045569,molecular_function,GO:0003674,"Apoptosis, Signal Transduction, Molecular Transport and Homeostasis, Immune System and Inflammation, Response to Stimulus"
