node,nodeID,root node,root node ID,biodomain
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,GO:0030858,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Transcription and Translation Machinery, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_MAMMARY_GLAND_DEVELOPMENT,GO:0030879,biological_process,GO:0008150,"System and Developmental Process, Reproductive System, Lactation, Endocrine System, Cell Differentiation"
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,GO:0030890,biological_process,GO:0008150,"Immune System and Inflammation, Cell Cycle, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOBP_HINDBRAIN_DEVELOPMENT,GO:0030902,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Signal Transduction, Structural Stabilization, Molecular Transport and Homeostasis"
GOBP_NOTOCHORD_DEVELOPMENT,GO:0030903,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Cell Cycle, Response to Stimulus"
GOBP_PARANODAL_JUNCTION_ASSEMBLY,GO:0030913,biological_process,GO:0008150,"Gliogenesis and Glial Differentiation, Cell Adhesion and Interaction, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, System and Developmental Process"
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO:0030947,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, System and Developmental Process, Epigenetic Regulation, Cell Adhesion and Interaction"
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO:0030949,biological_process,GO:0008150,"Signal Transduction, Cell Adhesion and Interaction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION,GO:0030953,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, System and Developmental Process, Signal Transduction, Protein Metabolism and Trafficking"
GOBP_PANCREAS_DEVELOPMENT,GO:0031016,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Transcription and Translation Machinery"
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,GO:0031018,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Lipid Metabolism, Signal Transduction, Cell Adhesion and Interaction"
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,GO:0031032,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus"
GOBP_RNA_MEDIATED_HETEROCHROMATIN_FORMATION,,,,"Epigenetic Regulation, RNA Metabolism, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus"
GOBP_PRE_MIRNA_PROCESSING,GO:0031054,biological_process,GO:0008150,"RNA Metabolism, Epigenetic Regulation, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_REGULATION_OF_HISTONE_MODIFICATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOBP_POSITIVE_REGULATION_OF_HISTONE_MODIFICATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOBP_REGULATION_OF_HISTONE_METHYLATION,,,,"Epigenetic Regulation, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Transcription and Translation Machinery"
GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION,,,,"Epigenetic Regulation, Signal Transduction, Transcription and Translation Machinery, Protein Metabolism and Trafficking, System and Developmental Process"
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION,,,,"Epigenetic Regulation, Protein Metabolism and Trafficking, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus"
GOBP_REGULATION_OF_HISTONE_DEACETYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Response to Stimulus, Signal Transduction, Protein Metabolism and Trafficking"
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, DNA Repair, Response to Stimulus, Signal Transduction"
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,GO:0031076,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_REGENERATION,GO:0031099,biological_process,GO:0008150,"System and Developmental Process, Response to Stimulus, Cell Cycle, Cell Adhesion and Interaction, Structural Stabilization"
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031109,biological_process,GO:0008150,"Structural Stabilization, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031110,biological_process,GO:0008150,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Cell Cycle, Response to Stimulus, Signal Transduction"
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031111,biological_process,GO:0008150,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Cell Cycle, Neurodevelopment and Neuronal Differentiation"
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:0031112,,,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Cell Cycle, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION,GO:0031113,biological_process,GO:0008150,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Cell Cycle, Neurodevelopment and Neuronal Differentiation"
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,GO:0031114,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, System and Developmental Process"
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION,GO:0031115,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, System and Developmental Process"
GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS,GO:0031119,biological_process,GO:0008150,"Transcription and Translation Machinery, RNA Metabolism, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus"
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,GO:0031122,biological_process,GO:0008150,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process, Signal Transduction, Response to Stimulus"
GOBP_MRNA_3_END_PROCESSING,GO:0031124,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus"
GOBP_DEVELOPMENTAL_INDUCTION,GO:0031128,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Neurodevelopment and Neuronal Differentiation"
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:0031146,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus"
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION,GO:0031204,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process"
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,GO:0031214,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Lipid Metabolism, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY,GO:0031274,biological_process,GO:0008150,"Cell Adhesion and Interaction, Structural Stabilization, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOBP_REGULATION_OF_VESICLE_FUSION,GO:0031338,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_CELL_KILLING,GO:0031341,,,"Apoptosis, Immune System and Inflammation, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus"
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING,GO:0031342,,,"Apoptosis, Autophagy, Immune System and Inflammation, Signal Transduction, Response to Stimulus"
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,GO:0031343,biological_process,GO:0008150,"Apoptosis, Immune System and Inflammation, Autophagy, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,GO:0031344,biological_process,GO:0008150,"Cell Adhesion and Interaction, Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Response to Stimulus, Signal Transduction"
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,GO:0031346,biological_process,GO:0008150,"Cell Adhesion and Interaction, Signal Transduction, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, System and Developmental Process"
GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS,GO:0031394,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Immune System and Inflammation, Response to Stimulus, Molecular Transport and Homeostasis"
GOBP_KERATINIZATION,GO:0031424,biological_process,GO:0008150,"Structural Stabilization, System and Developmental Process, Protein Metabolism and Trafficking, Response to Stimulus, Cell Adhesion and Interaction"
GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING,GO:0031442,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Epigenetic Regulation, Signal Transduction, Response to Stimulus"
GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION,GO:0031445,biological_process,GO:0008150,"Epigenetic Regulation, Signal Transduction, Transcription and Translation Machinery, System and Developmental Process, Response to Stimulus"
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,GO:0031503,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process"
GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION,GO:0031509,biological_process,GO:0008150,"Epigenetic Regulation, Transcription and Translation Machinery, DNA Repair, Structural Stabilization, System and Developmental Process"
