node,nodeID,root node,root node ID,biodomain
GOBP_MONOCYTE_ACTIVATION,GO:0042117,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, System and Developmental Process, Cell Adhesion and Interaction"
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION,GO:0042127,biological_process,GO:0008150,"Cell Cycle, Signal Transduction, System and Developmental Process, Response to Stimulus, Transcription and Translation Machinery"
GOBP_STRAND_INVASION,,,,"DNA Repair, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus"
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,,,,"Protein Metabolism and Trafficking, Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_TISSUE_REGENERATION,GO:0042246,biological_process,GO:0008150,"System and Developmental Process, Cell Cycle, Neurodevelopment and Neuronal Differentiation, Response to Stimulus, Signal Transduction"
GOBP_DNA_PROTECTION,GO:0042262,biological_process,GO:0008150,"DNA Repair, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process, Signal Transduction"
GOBP_ERROR_PRONE_TRANSLESION_SYNTHESIS,GO:0042276,biological_process,GO:0008150,"DNA Repair, Response to Stimulus, Signal Transduction, Epigenetic Regulation, Cell Cycle"
GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,GO:0042278,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus"
GOBP_VASOCONSTRICTION,GO:0042310,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Cell Adhesion and Interaction"
GOBP_VASODILATION,GO:0042311,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Cell Adhesion and Interaction"
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION,GO:0042327,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_TAXIS,GO:0042330,,,"Response to Stimulus, Cell Adhesion and Interaction, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS,GO:0042364,,,"Lipid Metabolism, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_THYROID_HORMONE_METABOLIC_PROCESS,GO:0042403,biological_process,GO:0008150,"Lipid Metabolism, System and Developmental Process, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction"
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS,GO:0042415,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS,GO:0042416,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus"
GOBP_NOREPINEPHRINE_BIOSYNTHETIC_PROCESS,GO:0042421,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus, Neurodevelopment and Neuronal Differentiation"
GOBP_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:0042439,,,"Lipid Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Intracellular Trafficking and Organelle Dynamics"
GOBP_HORMONE_METABOLIC_PROCESS,GO:0042445,biological_process,GO:0008150,"Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Lipid Metabolism, Response to Stimulus"
GOBP_HORMONE_CATABOLIC_PROCESS,GO:0042447,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Signal Transduction, System and Developmental Process, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS,GO:0042451,,,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, System and Developmental Process, Protein Metabolism and Trafficking"
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT,GO:0042462,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Response to Stimulus, Cell Adhesion and Interaction, Structural Stabilization"
GOBP_EAR_MORPHOGENESIS,GO:0042471,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction"
GOBP_INNER_EAR_MORPHOGENESIS,GO:0042472,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,GO:0042475,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus"
GOBP_ODONTOGENESIS,GO:0042476,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Signal Transduction"
GOBP_REGULATION_OF_ODONTOGENESIS,GO:0042481,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Signal Transduction, Epigenetic Regulation, Cell Adhesion and Interaction"
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,GO:0042487,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Structural Stabilization, Response to Stimulus, Cell Adhesion and Interaction"
GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION,GO:0042492,biological_process,GO:0008150,"Immune System and Inflammation, System and Developmental Process, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction"
GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN,,,,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, Protein Metabolism and Trafficking, Epigenetic Regulation"
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,,,,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, Protein Metabolism and Trafficking, Transcription and Translation Machinery"
GOBP_HYPEROSMOTIC_SALINITY_RESPONSE,GO:0042538,biological_process,GO:0008150,"Response to Stimulus, Molecular Transport and Homeostasis, Signal Transduction, System and Developmental Process, Cell Adhesion and Interaction"
GOBP_NEURON_MATURATION,GO:0042551,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Neurotransmission and Synaptic Regulation, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_RETINOL_METABOLIC_PROCESS,GO:0042572,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Signal Transduction, Epigenetic Regulation"
GOBP_HOMEOSTATIC_PROCESS,GO:0042592,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics, Signal Transduction"
GOBP_REGULATION_OF_HAIR_CYCLE,GO:0042634,biological_process,GO:0008150,"System and Developmental Process, Cell Cycle, Response to Stimulus, Structural Stabilization, Signal Transduction"
GOBP_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION,GO:0042661,,,"System and Developmental Process, Signal Transduction, Transcription and Translation Machinery, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_RETINAL_CONE_CELL_DIFFERENTIATION,GO:0042670,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Cell Adhesion and Interaction, Epigenetic Regulation, Response to Stimulus"
GOBP_MUSCLE_CELL_DIFFERENTIATION,GO:0042692,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Signal Transduction, Structural Stabilization"
GOBP_OVULATION_CYCLE,GO:0042698,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Molecular Transport and Homeostasis, Cell Adhesion and Interaction, Response to Stimulus"
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS,GO:0042733,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Neurodevelopment and Neuronal Differentiation"
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,GO:0042742,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Autophagy, Epigenetic Regulation"
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,GO:0042752,biological_process,GO:0008150,"System and Developmental Process, Response to Stimulus, Transcription and Translation Machinery, Signal Transduction, Molecular Transport and Homeostasis"
GOBP_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS,GO:0042758,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus"
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION,,,,"DNA Repair, Signal Transduction, Transcription and Translation Machinery, Cell Cycle, Response to Stimulus"
GOBP_TRNA_3_END_PROCESSING,GO:0042780,biological_process,GO:0008150,"Transcription and Translation Machinery, RNA Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics"
GOBP_5S_CLASS_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III,GO:0042791,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Epigenetic Regulation"
GOBP_VITAMIN_B6_METABOLIC_PROCESS,GO:0042816,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Lipid Metabolism, Response to Stimulus, System and Developmental Process"
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,GO:0042983,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Neurodevelopment and Neuronal Differentiation, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Response to Stimulus"
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,GO:0042985,biological_process,GO:0008150,"Transcription and Translation Machinery, Protein Metabolism and Trafficking, Epigenetic Regulation, Neurodevelopment and Neuronal Differentiation, System and Developmental Process"
