node,nodeID,root node,root node ID,biodomain
glial cell-derived neurotrophic factor receptor activity,GO:0016167,molecular_function,GO:0003674,"Synapse, Apoptosis, Structural Stabilization, Proteostasis, Oxidative Stress"
interleukin-15 receptor binding,GO:0016170,molecular_function,GO:0003674,"Immune Response, Signal Transduction, Apoptosis, Proteostasis, Vasculature"
NAD(P)H oxidase H2O2-forming activity,GO:0016174,molecular_function,GO:0003674,"Oxidative Stress, Immune Response, Apoptosis, Proteostasis, Mitochondrial Metabolism"
superoxide-generating NAD(P)H oxidase activity,GO:0016175,molecular_function,GO:0003674,"Oxidative Stress, Immune Response, Mitochondrial Metabolism, Autophagy, Apoptosis"
superoxide-generating NADPH oxidase activator activity,GO:0016176,molecular_function,GO:0003674,"Oxidative Stress, Immune Response, Apoptosis, Mitochondrial Metabolism, Proteostasis"
snRNA processing,GO:0016180,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Proteostasis, Structural Stabilization, DNA Repair"
synaptic vesicle budding from endosome,GO:0016182,biological_process,GO:0008150,"Synapse, Endolysosome, Proteostasis, Structural Stabilization, Autophagy"
synaptic vesicle coating,GO:0016183,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Structural Stabilization, Autophagy"
synaptic vesicle budding from presynaptic endocytic zone membrane,GO:0016185,biological_process,GO:0008150,"Synapse, Endolysosome, Proteostasis, Structural Stabilization, Autophagy"
synaptic vesicle maturation,GO:0016188,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Lipid Metabolism, Endolysosome"
synaptic vesicle to endosome fusion,GO:0016189,biological_process,GO:0008150,"Synapse, Endolysosome, Structural Stabilization, Proteostasis, Autophagy"
synaptic vesicle uncoating,GO:0016191,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Vasculature, Autophagy"
vesicle-mediated transport,GO:0016192,biological_process,GO:0008150,"Proteostasis, Endolysosome, Autophagy, Lipid Metabolism, Synapse"
endosomal transport,GO:0016197,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, APP Metabolism, Synapse"
axon choice point recognition,GO:0016198,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Cell Cycle"
axon midline choice point recognition,GO:0016199,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Proteostasis, Autophagy"
regulation of striated muscle tissue development,GO:0016202,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Proteostasis, Epigenetic, Autophagy"
muscle attachment,GO:0016203,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Proteostasis, Vasculature, Synapse"
catechol O-methyltransferase activity,GO:0016206,molecular_function,GO:0003674,"Synapse, Oxidative Stress, Mitochondrial Metabolism, Vasculature, Immune Response"
AMP binding,GO:0016208,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
antioxidant activity,GO:0016209,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Autophagy"
kynurenine-oxoglutarate transaminase activity,GO:0016212,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Proteostasis, Lipid Metabolism"
acyl-CoA 6-desaturase activity,GO:0016213,molecular_function,GO:0003674,"Lipid Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Mitochondrial Metabolism, Autophagy"
acyl-CoA desaturase activity,GO:0016215,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy"
procollagen-proline 4-dioxygenase complex,GO:0016222,cellular_component,GO:0005575,"Structural Stabilization, Proteostasis, Metal Binding and Homeostasis, Oxidative Stress, Endolysosome"
beta-alanine:pyruvate transaminase activity,GO:0016223,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy"
iron-sulfur cluster assembly,GO:0016226,biological_process,GO:0008150,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Metabolism, Oxidative Stress, Proteostasis"
steroid dehydrogenase activity,GO:0016229,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
sphingomyelin phosphodiesterase activator activity,GO:0016230,molecular_function,GO:0003674,"Lipid Metabolism, Apoptosis, Endolysosome, Autophagy, Oxidative Stress"
beta-N-acetylglucosaminidase activity,GO:0016231,molecular_function,GO:0003674,"Endolysosome, Proteostasis, Lipid Metabolism, Autophagy, Immune Response"
HNK-1 sulfotransferase activity,GO:0016232,molecular_function,GO:0003674,"Glycosylation, Synapse, Myelination, Proteostasis, Structural Stabilization"
telomere capping,GO:0016233,biological_process,GO:0008150,"DNA Repair, Apoptosis, Cell Cycle, Structural Stabilization, Proteostasis"
inclusion body,GO:0016234,cellular_component,GO:0005575,"Proteostasis, Autophagy, Apoptosis, Endolysosome, Oxidative Stress"
aggresome,GO:0016235,cellular_component,GO:0005575,"Proteostasis, Autophagy, Apoptosis, Endolysosome, Structural Stabilization"
macroautophagy,GO:0016236,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Proteostasis, Endolysosome, Apoptosis"
microautophagy,GO:0016237,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Mitochondrial Metabolism, Oxidative Stress"
positive regulation of macroautophagy,GO:0016239,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Apoptosis, Oxidative Stress"
autophagosome membrane docking,GO:0016240,biological_process,GO:0008150,"Autophagy, Structural Stabilization, Proteostasis, Endolysosome, Oxidative Stress"
regulation of macroautophagy,GO:0016241,biological_process,GO:0008150,"Autophagy, Proteostasis, Oxidative Stress, Apoptosis, Endolysosome"
negative regulation of macroautophagy,GO:0016242,biological_process,GO:0008150,"Autophagy, Proteostasis, Mitochondrial Metabolism, Oxidative Stress, Apoptosis"
regulation of autophagosome size,GO:0016243,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Mitochondrial Metabolism, Lipid Metabolism"
channel regulator activity,GO:0016247,molecular_function,GO:0003674,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Metal Binding and Homeostasis"
channel inhibitor activity,GO:0016248,molecular_function,GO:0003674,"Synapse, Vasculature, Immune Response, Apoptosis, Metal Binding and Homeostasis"
N-sulfoglucosamine sulfohydrolase activity,GO:0016250,molecular_function,GO:0003674,"Glycosaminoglycan Metabolism, Proteoglycan Metabolism, Endolysosome, Lysosomal Function, Carbohydrate Metabolism"
RNA polymerase II general transcription initiation factor activity,GO:0016251,molecular_function,GO:0003674,"Epigenetic, DNA Repair, RNA Spliceosome, Proteostasis, Cell Cycle"
attachment of GPI anchor to protein,GO:0016255,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Immune Response, Structural Stabilization, Endolysosome"
N-glycan processing to lysosome,GO:0016256,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Mitochondrial Metabolism"
selenocysteine metabolic process,GO:0016259,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism, Mitochondrial Metabolism"
selenocysteine biosynthetic process,GO:0016260,biological_process,GO:0008150,"Oxidative Stress, Metal Binding and Homeostasis, Proteostasis, Mitochondrial Metabolism, Lipid Metabolism"
selenocysteine catabolic process,GO:0016261,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
protein N-acetylglucosaminyltransferase activity,GO:0016262,molecular_function,GO:0003674,"Proteostasis, Epigenetic, APP Metabolism, Autophagy, Oxidative Stress"
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity,GO:0016263,molecular_function,GO:0003674,"Proteostasis, Lipid Metabolism, APP Metabolism, Synapse, Immune Response"
gap junction assembly,GO:0016264,biological_process,GO:0008150,"Structural Stabilization, Synapse, Proteostasis, Vasculature, Cell Cycle"
core O-glycan biosynthetic process,GO:0016266,biological_process,GO:0008150,"Glycosylation, Metabolism, Post-Translational Modification (PTM), Epithelial Function, Cell Adhesion"
