node,nodeID,root node,root node ID,biodomain
peroxynitrite isomerase activity,GO:0062213,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
platelet activating factor catabolic process,GO:0062234,biological_process,GO:0008150,"Lipid Metabolism, Immune Response, Endolysosome, Vasculature, Oxidative Stress"
protein localization to postsynapse,GO:0062237,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Lipid Metabolism"
specification of axis polarity,GO:0065001,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Structural Stabilization, Proteostasis, Autophagy"
intracellular protein transmembrane transport,GO:0065002,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Mitochondrial Metabolism, Lipid Metabolism"
protein-containing complex assembly,GO:0065003,biological_process,GO:0008150,"Proteostasis, Structural Stabilization, Cell Cycle, RNA Spliceosome, DNA Repair"
protein-DNA complex assembly,GO:0065004,biological_process,GO:0008150,"DNA Repair, Epigenetic, Proteostasis, Structural Stabilization, Cell Cycle"
protein-lipid complex assembly,GO:0065005,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Myelination, Structural Stabilization, Mitochondrial Metabolism"
regulation of biological quality,GO:0065008,biological_process,GO:0008150,"Proteostasis, Structural Stabilization, Autophagy, Epigenetic, Cell Cycle"
extracellular membrane-bounded organelle,GO:0065010,cellular_component,GO:0005575,"Immune Response, Vasculature, Lipid Metabolism, APP Metabolism, Apoptosis"
aspartic-type peptidase activity,GO:0070001,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Autophagy, APP Metabolism, Tau Homeostasis"
glutamic-type peptidase activity,GO:0070002,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Autophagy, Apoptosis, Mitochondrial Metabolism"
cysteine-type exopeptidase activity,GO:0070004,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, Apoptosis, Oxidative Stress"
cysteine-type aminopeptidase activity,GO:0070005,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, Apoptosis, Oxidative Stress"
metalloaminopeptidase activity,GO:0070006,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Proteostasis, Mitochondrial Metabolism, Endolysosome, Lipid Metabolism"
serine-type exopeptidase activity,GO:0070008,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Autophagy, Apoptosis, Immune Response"
serine-type aminopeptidase activity,GO:0070009,molecular_function,GO:0003674,"Proteostasis, Autophagy, Endolysosome, Apoptosis, Lipid Metabolism"
oligopeptidase activity,GO:0070012,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Autophagy, Apoptosis, Metal Binding and Homeostasis"
intracellular organelle lumen,GO:0070013,cellular_component,GO:0005575,"Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Lipid Metabolism"
armadillo repeat domain binding,GO:0070016,molecular_function,GO:0003674,"Proteostasis, Structural Stabilization, Synapse, Cell Cycle, Apoptosis"
transforming growth factor beta ligand-receptor complex,GO:0070021,cellular_component,GO:0005575,"Immune Response, Apoptosis, Proteostasis, Vasculature, Cell Cycle"
carbon monoxide binding,GO:0070025,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Vasculature, Oxidative Stress, Immune Response, Proteostasis"
nitric oxide binding,GO:0070026,molecular_function,GO:0003674,"Oxidative Stress, Vasculature, Synapse, Immune Response, Metal Binding and Homeostasis"
synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex,GO:0070032,cellular_component,GO:0005575,"Synapse, Proteostasis, Structural Stabilization, Autophagy, Endolysosome"
synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex,GO:0070033,cellular_component,GO:0005575,"Synapse, Proteostasis, Endolysosome, Autophagy, Structural Stabilization"
