node,nodeID,root node,root node ID,biodomain
regulation of blood-brain barrier permeability,GO:1905603,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Endolysosome, Oxidative Stress"
negative regulation of blood-brain barrier permeability,GO:1905604,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Proteostasis, Endolysosome, Immune Response"
positive regulation of blood-brain barrier permeability,GO:1905605,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Oxidative Stress, Endolysosome"
regulation of presynapse assembly,GO:1905606,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Tau Homeostasis, Autophagy"
negative regulation of presynapse assembly,GO:1905607,biological_process,GO:0008150,"Synapse, Proteostasis, Structural Stabilization, Autophagy, Endolysosome"
positive regulation of presynapse assembly,GO:1905608,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome"
positive regulation of smooth muscle cell-matrix adhesion,GO:1905609,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Proteostasis, Apoptosis, Immune Response"
regulation of serotonin biosynthetic process,GO:1905627,biological_process,GO:0008150,"Synapse, Proteostasis, Epigenetic, Oxidative Stress, Metal Binding and Homeostasis"
cellular response to glyceraldehyde,GO:1905631,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Apoptosis, Lipid Metabolism, Autophagy"
regulation of protein localization to chromatin,GO:1905634,biological_process,GO:0008150,"Epigenetic, DNA Repair, Cell Cycle, Proteostasis, Autophagy"
negative regulation of mitochondrial mRNA catabolic process,GO:1905638,biological_process,GO:0008150,"Mitochondrial Metabolism, RNA Spliceosome, Proteostasis, Oxidative Stress, Autophagy"
cellular response to acetaldehyde,GO:1905641,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Apoptosis, Autophagy, Mitochondrial Metabolism"
proline import across plasma membrane,GO:1905647,biological_process,GO:0008150,"Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Lipid Metabolism"
regulation of artery morphogenesis,GO:1905651,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Lipid Metabolism, Proteostasis, Immune Response"
negative regulation of artery morphogenesis,GO:1905652,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Apoptosis, Cell Cycle, Immune Response"
positive regulation of artery morphogenesis,GO:1905653,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Cell Cycle, Endolysosome, Immune Response"
regulation of calcium ion import across plasma membrane,GO:1905664,biological_process,GO:0008150,"Vasculature, Synapse, Structural Stabilization, Oxidative Stress, Proteostasis"
positive regulation of calcium ion import across plasma membrane,GO:1905665,biological_process,GO:0008150,"Metal Binding and Homeostasis, Synapse, Vasculature, Immune Response, Oxidative Stress"
negative regulation of protein localization to endosome,GO:1905667,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Oxidative Stress"
positive regulation of protein localization to endosome,GO:1905668,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, APP Metabolism, Lipid Metabolism"
TORC1 complex assembly,GO:1905669,biological_process,GO:0008150,"Proteostasis, Autophagy, Mitochondrial Metabolism, Cell Cycle, Lipid Metabolism"
TORC2 complex disassembly,GO:1905670,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Autophagy, Cell Cycle, Apoptosis"
regulation of lysosome organization,GO:1905671,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Immune Response"
negative regulation of lysosome organization,GO:1905672,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Apoptosis, Lipid Metabolism"
positive regulation of lysosome organization,GO:1905673,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Immune Response"
negative regulation of adaptive immune memory response,GO:1905675,biological_process,GO:0008150,"Immune Response, Apoptosis, Epigenetic, Autophagy, Proteostasis"
positive regulation of adaptive immune memory response,GO:1905676,biological_process,GO:0008150,"Immune Response, Synapse, Endolysosome, Apoptosis, Proteostasis"
regulation of plasma membrane repair,GO:1905684,biological_process,GO:0008150,"Structural Stabilization, Endolysosome, Proteostasis, Autophagy, Apoptosis"
positive regulation of plasma membrane repair,GO:1905686,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Endolysosome, Autophagy, Lipid Metabolism"
lipid droplet disassembly,GO:1905691,biological_process,GO:0008150,"Lipid Metabolism, Autophagy, Endolysosome, Mitochondrial Metabolism, Proteostasis"
negative regulation of phosphatidic acid biosynthetic process,GO:1905694,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Autophagy, Mitochondrial Metabolism, Oxidative Stress"
positive regulation of phosphatidic acid biosynthetic process,GO:1905695,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Apoptosis, Proteostasis"
negative regulation of xenobiotic detoxification by transmembrane export across the plasma membrane,GO:1905700,biological_process,GO:0008150,"Proteostasis, Lipid Metabolism, Oxidative Stress, Structural Stabilization, Immune Response"
regulation of inhibitory synapse assembly,GO:1905702,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Cell Cycle"
negative regulation of inhibitory synapse assembly,GO:1905703,biological_process,GO:0008150,"Synapse, Proteostasis, Structural Stabilization, Autophagy, APP Metabolism"
positive regulation of inhibitory synapse assembly,GO:1905704,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Cell Cycle"
regulation of mitochondrial ATP synthesis coupled proton transport,GO:1905706,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
negative regulation of mitochondrial ATP synthesis coupled proton transport,GO:1905707,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Apoptosis, Cell Cycle, Autophagy"
negative regulation of membrane permeability,GO:1905709,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Oxidative Stress, Endolysosome, Autophagy"
positive regulation of membrane permeability,GO:1905710,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Synapse, Endolysosome, Lipid Metabolism"
negative regulation of cornification,GO:1905716,biological_process,GO:0008150,"Proteostasis, Apoptosis, Autophagy, Structural Stabilization, Epigenetic"
protein localization to perinuclear region of cytoplasm,GO:1905719,biological_process,GO:0008150,"Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Structural Stabilization"
cytoplasmic microtubule bundle,GO:1905720,cellular_component,GO:0005575,"Structural Stabilization, Cell Cycle, Proteostasis, Synapse, Autophagy"
mitotic spindle astral microtubule end,GO:1905721,cellular_component,GO:0005575,"Cell Cycle, Structural Stabilization, Proteostasis, Apoptosis, Autophagy"
positive regulation of L-proline import across plasma membrane,GO:1905737,biological_process,GO:0008150,"Proteostasis, Autophagy, Endolysosome, Lipid Metabolism, Oxidative Stress"
"positive regulation of mRNA cis splicing, via spliceosome",GO:1905746,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, Proteostasis, Cell Cycle, Autophagy"
negative regulation of saliva secretion,GO:1905747,biological_process,GO:0008150,"Exocrine System, Regulation, Secretion, Biological Regulation, Gland Development"
hard palate morphogenesis,GO:1905748,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Epigenetic, Cell Cycle, Synapse"
positive regulation of endosome to plasma membrane protein transport,GO:1905751,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Vasculature"
SCF ubiquitin ligase complex binding,GO:1905761,molecular_function,GO:0003674,"Proteostasis, Autophagy, Cell Cycle, Apoptosis, DNA Repair"
CCR4-NOT complex binding,GO:1905762,molecular_function,GO:0003674,"RNA Spliceosome, Proteostasis, Autophagy, Endolysosome, Epigenetic"
negative regulation of protection from non-homologous end joining at telomere,GO:1905765,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic, Structural Stabilization, Proteostasis"
regulation of mesodermal cell differentiation,GO:1905770,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Vasculature, Immune Response, Lipid Metabolism"
positive regulation of mesodermal cell differentiation,GO:1905772,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Vasculature, Immune Response, Epigenetic"
8-hydroxy-2'-deoxyguanosine DNA binding,GO:1905773,molecular_function,GO:0003674,"DNA Repair, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Apoptosis"
positive regulation of phosphatidylserine exposure on apoptotic cell surface,GO:1905782,biological_process,GO:0008150,"Apoptosis, Lipid Metabolism, Immune Response, Structural Stabilization, Proteostasis"
regulation of anaphase-promoting complex-dependent catabolic process,GO:1905784,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Autophagy, Apoptosis, Structural Stabilization"
positive regulation of anaphase-promoting complex-dependent catabolic process,GO:1905786,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Autophagy, Apoptosis, Structural Stabilization"
protein localization to pericentriolar material,GO:1905793,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Proteostasis, Autophagy, Apoptosis"
