node,nodeID,root node,root node ID,biodomain
detection of virus,GO:0009597,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Apoptosis, Proteostasis"
response to symbiont,GO:0009608,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Apoptosis"
response to symbiotic bacterium,GO:0009609,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Lipid Metabolism"
response to wounding,GO:0009611,biological_process,GO:0008150,"Immune Response, Vasculature, Apoptosis, Proteostasis, Oxidative Stress"
response to mechanical stimulus,GO:0009612,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Synapse, Autophagy, Apoptosis"
response to virus,GO:0009615,biological_process,GO:0008150,"Immune Response, Proteostasis, Autophagy, Apoptosis, Oxidative Stress"
response to bacterium,GO:0009617,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Autophagy, Proteostasis, Endolysosome"
response to fungus,GO:0009620,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Autophagy, Endolysosome, Proteostasis"
response to nematode,GO:0009624,biological_process,GO:0008150,"Immune Response, Structural Stabilization, Vasculature, Apoptosis, Proteostasis"
response to gravity,GO:0009629,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Epigenetic, Cell Cycle"
cold acclimation,GO:0009631,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
response to herbicide,GO:0009635,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Proteostasis, Autophagy, Endolysosome"
response to toxic substance,GO:0009636,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Proteostasis, Endolysosome, Autophagy"
response to blue light,GO:0009637,biological_process,GO:0008150,"Epigenetic, Oxidative Stress, Proteostasis, DNA Repair, Autophagy"
response to light intensity,GO:0009642,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Autophagy, DNA Repair, Cell Cycle"
response to high light intensity,GO:0009644,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis"
response to low light intensity stimulus,GO:0009645,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Cell Cycle"
photoperiodism,GO:0009648,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Immune Response, Synapse, Oxidative Stress"
entrainment of circadian clock,GO:0009649,biological_process,GO:0008150,"Epigenetic, Synapse, Mitochondrial Metabolism, Proteostasis, Autophagy"
UV protection,GO:0009650,biological_process,GO:0008150,"Oxidative Stress, DNA Repair, Epigenetic, Proteostasis, Autophagy"
response to salt stress,GO:0009651,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Autophagy, Structural Stabilization"
anatomical structure morphogenesis,GO:0009653,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Cell Cycle, Epigenetic"
low-affinity phosphate transmembrane transporter activity,GO:0009673,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Endolysosome, Oxidative Stress, Metal Binding and Homeostasis"
induced systemic resistance,GO:0009682,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Autophagy, Oxidative Stress"
ethylene metabolic process,GO:0009692,biological_process,GO:0008150,"Lipid Metabolism, Autophagy, Cell Cycle, Epigenetic, Oxidative Stress"
response to hormone,GO:0009725,biological_process,GO:0008150,"Proteostasis, Autophagy, Apoptosis, Oxidative Stress, Lipid Metabolism"
response to carbohydrate,GO:0009743,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Cell Cycle"
response to sucrose,GO:0009744,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Apoptosis"
response to glucose,GO:0009749,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
response to fructose,GO:0009750,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
response to salicylic acid,GO:0009751,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Endolysosome"
hormone-mediated signaling pathway,GO:0009755,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
carbohydrate mediated signaling,GO:0009756,biological_process,GO:0008150,"Immune Response, Lipid Metabolism, Mitochondrial Metabolism, Epigenetic, Proteostasis"
blue light signaling pathway,GO:0009785,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Autophagy, Apoptosis, Endolysosome"
