node,nodeID,root node,root node ID,biodomain
positive regulation of B cell tolerance induction,GO:0002663,biological_process,GO:0008150,"Immune Response, Endolysosome, Apoptosis, Autophagy, Cell Cycle"
regulation of T cell tolerance induction,GO:0002664,biological_process,GO:0008150,"Immune Response, Epigenetic, Proteostasis, Autophagy, Unknown"
positive regulation of T cell tolerance induction,GO:0002666,biological_process,GO:0008150,"Immune Response, Epigenetic, Cell Cycle, Unknown, Autophagy"
regulation of T cell anergy,GO:0002667,biological_process,GO:0008150,"Immune Response, Unknown, Epigenetic, Autophagy, Proteostasis"
positive regulation of T cell anergy,GO:0002669,biological_process,GO:0008150,"Immune Response, Epigenetic, Autophagy, Proteostasis, Unknown"
regulation of acute inflammatory response,GO:0002673,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Endolysosome, Synapse"
negative regulation of acute inflammatory response,GO:0002674,biological_process,GO:0008150,"Immune Response, Synapse, Proteostasis, Oxidative Stress, Endolysosome"
positive regulation of acute inflammatory response,GO:0002675,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Endolysosome"
regulation of chronic inflammatory response,GO:0002676,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Endolysosome, Proteostasis, Synapse"
negative regulation of chronic inflammatory response,GO:0002677,biological_process,GO:0008150,"Immune Response, Proteostasis, Oxidative Stress, Synapse, Endolysosome"
positive regulation of chronic inflammatory response,GO:0002678,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Endolysosome, Synapse"
respiratory burst involved in defense response,GO:0002679,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy"
regulation of immune system process,GO:0002682,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Epigenetic"
negative regulation of immune system process,GO:0002683,biological_process,GO:0008150,"Immune Response, Epigenetic, Proteostasis, Autophagy, Endolysosome"
positive regulation of immune system process,GO:0002684,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Endolysosome"
regulation of leukocyte migration,GO:0002685,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Cell Cycle, Apoptosis"
negative regulation of leukocyte migration,GO:0002686,biological_process,GO:0008150,"Immune Response, Cell Cycle, Proteostasis, Apoptosis, Synapse"
positive regulation of leukocyte migration,GO:0002687,biological_process,GO:0008150,"Immune Response, Cell Cycle, Autophagy, Endolysosome, Unknown"
negative regulation of leukocyte chemotaxis,GO:0002689,biological_process,GO:0008150,"Immune Response, Unknown, Proteostasis, Synapse, Autophagy"
positive regulation of leukocyte chemotaxis,GO:0002690,biological_process,GO:0008150,"Immune Response, Proteostasis, Autophagy, Endolysosome, Cell Cycle"
regulation of cellular extravasation,GO:0002691,biological_process,GO:0008150,"Immune Response, Vasculature, Immune Response, Cell Cycle, Unknown"
negative regulation of cellular extravasation,GO:0002692,biological_process,GO:0008150,"Immune Response, Vasculature, Cell Cycle, Apoptosis, Unknown"
positive regulation of cellular extravasation,GO:0002693,biological_process,GO:0008150,"Immune Response, Vasculature, Cell Cycle, Structural Stabilization, Unknown"
negative regulation of leukocyte activation,GO:0002695,biological_process,GO:0008150,"Immune Response, Proteostasis, Autophagy, Apoptosis, Synapse"
positive regulation of leukocyte activation,GO:0002696,biological_process,GO:0008150,"Immune Response, Cell Cycle, Proteostasis, Unknown, Apoptosis"
positive regulation of immune effector process,GO:0002699,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Apoptosis"
regulation of production of molecular mediator of immune response,GO:0002700,biological_process,GO:0008150,"Immune Response, Epigenetic, Gene Expression, Proteostasis, Cell Cycle"
regulation of lymphocyte mediated immunity,GO:0002706,biological_process,GO:0008150,"Immune Response, Unknown, Autophagy, Endolysosome, Proteostasis"
positive regulation of lymphocyte mediated immunity,GO:0002708,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Apoptosis"
