node,nodeID,root node,root node ID,biodomain
detection of virus,GO:0009597,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Synapse"
response to symbiont,GO:0009608,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Synapse, Proteostasis"
response to symbiotic bacterium,GO:0009609,biological_process,GO:0008150,"Immune Response, Synapse, Endolysosome, Proteostasis, Autophagy"
response to wounding,GO:0009611,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
response to mechanical stimulus,GO:0009612,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Unknown"
response to virus,GO:0009615,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Apoptosis, Unknown"
response to bacterium,GO:0009617,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Apoptosis"
response to fungus,GO:0009620,biological_process,GO:0008150,"Immune Response, Unknown, Apoptosis, Proteostasis, Endolysosome"
response to nematode,GO:0009624,biological_process,GO:0008150,"Immune Response, Proteostasis, Oxidative Stress, Endolysosome, Unknown"
response to gravity,GO:0009629,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Autophagy"
cold acclimation,GO:0009631,biological_process,GO:0008150,"Oxidative Stress, Unknown, Proteostasis, Synapse, Immune Response"
response to herbicide,GO:0009635,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Apoptosis, Cell Cycle, Unknown"
response to toxic substance,GO:0009636,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Synapse, Autophagy, Apoptosis"
response to blue light,GO:0009637,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Synapse, Proteostasis, Autophagy"
response to light intensity,GO:0009642,biological_process,GO:0008150,"Unknown,Oxidative Stress,Vasculature,Immune Response,Proteostasis"
response to high light intensity,GO:0009644,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Autophagy, Endolysosome, Unknown"
response to low light intensity stimulus,GO:0009645,biological_process,GO:0008150,"Unknown, Synapse, Proteostasis, Oxidative Stress, Endolysosome"
photoperiodism,GO:0009648,biological_process,GO:0008150,"Synapse, Epigenetic, Autophagy, Proteostasis, Unknown"
entrainment of circadian clock,GO:0009649,biological_process,GO:0008150,"Synapse, Epigenetic, RNA Spliceosome, Proteostasis, Oxidative Stress"
UV protection,GO:0009650,biological_process,GO:0008150,"Unknown, Oxidative Stress, Proteostasis, Apoptosis, Synapse"
response to salt stress,GO:0009651,biological_process,GO:0008150,"Response To Salt Stress, Synapse, Proteostasis, Oxidative Stress, Immune Response"
