node,nodeID,root node,root node ID,biodomain
GOBP_FOREBRAIN_MORPHOGENESIS,GO:0048853,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Gliogenesis and Glial Differentiation"
GOBP_FORMATION_OF_ANATOMICAL_BOUNDARY,GO:0048859,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Response to Stimulus"
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,GO:0050435,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Neurotransmission and Synaptic Regulation, Molecular Transport and Homeostasis, Immune System and Inflammation, Response to Stimulus"
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,GO:0050687,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, System and Developmental Process, Signal Transduction, Molecular Transport and Homeostasis"
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,GO:0050765,biological_process,GO:0008150,"Immune System and Inflammation, Cell Adhesion and Interaction, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process"
GOBP_PROTEIN_STABILIZATION,GO:0050821,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Structural Stabilization, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus"
GOBP_WHITE_FAT_CELL_DIFFERENTIATION,GO:0050872,biological_process,GO:0008150,"System and Developmental Process, Lipid Metabolism, Mitochondrial Function and Metabolism, Signal Transduction, Cell Adhesion and Interaction"
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,GO:0050901,biological_process,GO:0008150,"Immune System and Inflammation, Cell Adhesion and Interaction, Response to Stimulus, System and Developmental Process, Molecular Transport and Homeostasis"
GOBP_MICROTUBULE_SEVERING,GO:0051013,biological_process,GO:0008150,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Cell Adhesion and Interaction, Molecular Transport and Homeostasis"
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING,GO:0051085,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Structural Stabilization, Intracellular Trafficking and Organelle Dynamics"
GOBP_HEPOXILIN_METABOLIC_PROCESS,GO:0051121,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus, System and Developmental Process"
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION,GO:0051127,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process"
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,GO:0051131,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Structural Stabilization, Molecular Transport and Homeostasis, System and Developmental Process"
