node,nodeID,root node,root node ID,biodomain
striated muscle dense body,GO:0055120,cellular_component,GO:0005575,"Structural Stabilization, Proteostasis, Autophagy, Lipid Metabolism, Mitochondrial Metabolism"
digestive system development,GO:0055123,biological_process,GO:0008150,"Lipid Metabolism, Cell Cycle, Epigenetic, DNA Repair, Apoptosis"
vibrational conductance of sound to the inner ear,GO:0055127,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Vasculature, Unknown"
L-proline biosynthetic process,GO:0055129,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy, Apoptosis"
D-alanine catabolic process,GO:0055130,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
C3HC4-type RING finger domain binding,GO:0055131,molecular_function,GO:0003674,"Proteostasis, Metal Binding and Homeostasis, DNA Repair, Apoptosis, Cell Cycle"
minus-end directed microfilament motor activity,GO:0060001,molecular_function,GO:0003674,"Structural Stabilization, Proteostasis, Autophagy, Mitochondrial Metabolism, Cell Cycle"
plus-end directed microfilament motor activity,GO:0060002,molecular_function,GO:0003674,"Structural Stabilization, Cell Cycle, Synapse, Autophagy, Proteostasis"
copper ion export,GO:0060003,biological_process,GO:0008150,"Metal Binding and Homeostasis, Proteostasis, Oxidative Stress, Autophagy, Endolysosome"
reflex,GO:0060004,biological_process,GO:0008150,"Synapse, Proteostasis, Structural Stabilization, Autophagy, Unknown"
vestibular reflex,GO:0060005,biological_process,GO:0008150,"Synapse, Structural Stabilization, Vasculature, Myelination, Unknown"
linear vestibuloocular reflex,GO:0060007,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Mitochondrial Metabolism, Oxidative Stress"
Sertoli cell differentiation,GO:0060008,biological_process,GO:0008150,"Cell Cycle  
Reproductive Processes  
Epithelial Cells  
Development  
Sex Determination"
Sertoli cell development,GO:0060009,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Epigenetic, Autophagy, Apoptosis"
Sertoli cell fate commitment,GO:0060010,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Apoptosis, Autophagy, Structural Stabilization"
Sertoli cell proliferation,GO:0060011,biological_process,GO:0008150,"Cell Cycle  
Epigenetic  
Structural Stabilization  
Immune Response  
Unknown"
"synaptic transmission, glycinergic",GO:0060012,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Structural Stabilization"
righting reflex,GO:0060013,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Vasculature, Unknown"
granulosa cell differentiation,GO:0060014,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Lipid Metabolism, Autophagy, Apoptosis"
parathyroid gland development,GO:0060017,biological_process,GO:0008150,"Vasculature, Cell Cycle, Structural Stabilization, Proteostasis, Metal Binding and Homeostasis"
astrocyte fate commitment,GO:0060018,biological_process,GO:0008150,"Synapse, Myelination, Cell Cycle, Structural Stabilization, Endolysosome"
radial glial cell differentiation,GO:0060019,biological_process,GO:0008150,"Neurogenesis, Gliogenesis, Nervous System Development, Cell Differentiation, Developmental Process"
Bergmann glial cell differentiation,GO:0060020,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Epigenetic, Unknown"
roof of mouth development,GO:0060021,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Epigenetic, Autophagy, Lipid Metabolism"
hard palate development,GO:0060022,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Immune Response, Endolysosome, Apoptosis"
soft palate development,GO:0060023,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Epigenetic, Vasculature"
rhythmic synaptic transmission,GO:0060024,biological_process,GO:0008150,"Synapse, Proteostasis, Autophagy, Structural Stabilization, Metal Binding and Homeostasis"
regulation of synaptic activity,GO:0060025,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Structural Stabilization, Autophagy"
convergent extension,GO:0060026,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Epigenetic, Cell Cycle, Unknown"
convergent extension involved in gastrulation,GO:0060027,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Apoptosis, Endolysosome, Autophagy"
convergent extension involved in axis elongation,GO:0060028,biological_process,GO:0008150,"Structural Stabilization, Developmental Process, Tissue Morphogenesis, Anatomical Structure Development, Cell Cycle"
convergent extension involved in organogenesis,GO:0060029,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Cell Cycle, Epigenetic, Endolysosome"
notochord regression,GO:0060032,biological_process,GO:0008150,"Apoptosis, Structural Stabilization, Autophagy, Cell Cycle, Endolysosome"
anatomical structure regression,GO:0060033,biological_process,GO:0008150,"Apoptosis, Autophagy, Proteostasis, Endolysosome, Structural Stabilization"
notochord cell development,GO:0060035,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Autophagy, Endolysosome"
pharyngeal system development,GO:0060037,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Immune Response, Epigenetic, Autophagy"
cardiac muscle cell proliferation,GO:0060038,biological_process,GO:0008150,"Cell Cycle, Vasculature, Autophagy, Structural Stabilization, Immune Response"
pericardium development,GO:0060039,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Unknown, Immune Response, Endolysosome"
retinal bipolar neuron differentiation,GO:0060040,biological_process,GO:0008150,"Synapse, Cell Cycle, Epigenetic, Structural Stabilization, Autophagy"
retina development in camera-type eye,GO:0060041,biological_process,GO:0008150,"Synapse, Structural Stabilization, Vasculature, Endolysosome, Immune Response"
retina morphogenesis in camera-type eye,GO:0060042,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Cell Cycle, Myelination"
regulation of cardiac muscle cell proliferation,GO:0060043,biological_process,GO:0008150,"Vasculature, Cell Cycle, Structural Stabilization, Autophagy, Endolysosome"
negative regulation of cardiac muscle cell proliferation,GO:0060044,biological_process,GO:0008150,"Cell Cycle, Vasculature, Apoptosis, Structural Stabilization, Autophagy"
positive regulation of cardiac muscle cell proliferation,GO:0060045,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Autophagy, Vasculature, Epigenetic"
regulation of acrosome reaction,GO:0060046,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Cell Cycle, Oxidative Stress, Unknown"
heart contraction,GO:0060047,biological_process,GO:0008150,"Vasculature, Structural Stabilization, System Process, Muscle Function, Mitochondrial Metabolism"
cardiac muscle contraction,GO:0060048,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism"
