node,nodeID,root node,root node ID,biodomain
positive regulation of B cell tolerance induction,GO:0002663,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, APP Metabolism"
regulation of T cell tolerance induction,GO:0002664,biological_process,GO:0008150,"Immune Response, Tau Homeostasis, Endolysosome, Proteostasis, Autophagy"
positive regulation of T cell tolerance induction,GO:0002666,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Apoptosis"
regulation of T cell anergy,GO:0002667,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, APP Metabolism"
positive regulation of T cell anergy,GO:0002669,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Autophagy, Apoptosis"
regulation of acute inflammatory response,GO:0002673,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Endolysosome, Apoptosis"
negative regulation of acute inflammatory response,GO:0002674,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Autophagy, Apoptosis"
positive regulation of acute inflammatory response,GO:0002675,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Oxidative Stress, Autophagy"
regulation of chronic inflammatory response,GO:0002676,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Oxidative Stress, Apoptosis"
negative regulation of chronic inflammatory response,GO:0002677,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Autophagy, Apoptosis"
positive regulation of chronic inflammatory response,GO:0002678,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Endolysosome"
respiratory burst involved in defense response,GO:0002679,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Mitochondrial Metabolism, Apoptosis, Tau Homeostasis"
regulation of immune system process,GO:0002682,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Oxidative Stress, Apoptosis"
negative regulation of immune system process,GO:0002683,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Autophagy, Apoptosis"
positive regulation of immune system process,GO:0002684,biological_process,GO:0008150,"Immune Response, Proteostasis, Endolysosome, Oxidative Stress, Tau Homeostasis"
regulation of leukocyte migration,GO:0002685,biological_process,GO:0008150,"Immune Response, Vasculature, Synapse, Endolysosome, Proteostasis"
negative regulation of leukocyte migration,GO:0002686,biological_process,GO:0008150,"Immune Response, Structural Stabilization, Apoptosis, Proteostasis, Autophagy"
positive regulation of leukocyte migration,GO:0002687,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Vasculature, Autophagy, Endolysosome"
negative regulation of leukocyte chemotaxis,GO:0002689,biological_process,GO:0008150,"Immune Response, Vasculature, Endolysosome, Proteostasis, Synapse"
positive regulation of leukocyte chemotaxis,GO:0002690,biological_process,GO:0008150,"Immune Response, Vasculature, Endolysosome, Proteostasis, Lipid Metabolism"
regulation of cellular extravasation,GO:0002691,biological_process,GO:0008150,"Immune Response, Vasculature, Cell Cycle, Apoptosis, Endolysosome"
negative regulation of cellular extravasation,GO:0002692,biological_process,GO:0008150,"Immune Response, Vasculature, Proteostasis, Endolysosome, Synapse"
positive regulation of cellular extravasation,GO:0002693,biological_process,GO:0008150,"Immune Response, Vasculature, Endolysosome, Proteostasis, Lipid Metabolism"
