node,nodeID,root node,root node ID,biodomain
negative regulation of potassium ion transmembrane transporter activity,GO:1901017,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
ripoptosome assembly involved in necroptotic process,GO:1901026,biological_process,GO:0008150,"Apoptosis, Proteostasis, Immune Response, Oxidative Stress, Structural Stabilization"
dextrin catabolic process,GO:1901027,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis"
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,GO:1901028,biological_process,GO:0008150,"Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Tau Homeostasis"
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,GO:1901029,biological_process,GO:0008150,"Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Tau Homeostasis"
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,GO:1901030,biological_process,GO:0008150,"Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Cell Cycle"
regulation of response to reactive oxygen species,GO:1901031,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis"
negative regulation of response to reactive oxygen species,GO:1901032,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Autophagy, Tau Homeostasis"
sarcosine metabolic process,GO:1901052,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, APP Metabolism"
sarcosine catabolic process,GO:1901053,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Autophagy"
regulation of engulfment of apoptotic cell,GO:1901074,biological_process,GO:0008150,"Apoptosis, Immune Response, Endolysosome, Proteostasis, Autophagy"
positive regulation of engulfment of apoptotic cell,GO:1901076,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
regulation of relaxation of muscle,GO:1901077,biological_process,GO:0008150,"Vasculature, Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Synapse"
negative regulation of relaxation of muscle,GO:1901078,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Tau Homeostasis, Oxidative Stress, Endolysosome"
negative regulation of relaxation of smooth muscle,GO:1901081,biological_process,GO:0008150,"Vasculature, Immune Response, APP Metabolism, Oxidative Stress, Proteostasis"
positive regulation of relaxation of smooth muscle,GO:1901082,biological_process,GO:0008150,"Vasculature, Oxidative Stress, Proteostasis, Immune Response, Mitochondrial Metabolism"
regulation of autophagosome maturation,GO:1901096,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, APP Metabolism, Tau Homeostasis"
negative regulation of autophagosome maturation,GO:1901097,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Tau Homeostasis, APP Metabolism"
positive regulation of autophagosome maturation,GO:1901098,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, APP Metabolism, Tau Homeostasis"
gentamycin metabolic process,GO:1901128,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Immune Response"
carbohydrate derivative metabolic process,GO:1901135,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Endolysosome"
carbohydrate derivative catabolic process,GO:1901136,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Endolysosome"
carbohydrate derivative biosynthetic process,GO:1901137,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Synapse, Immune Response"
insulin metabolic process,GO:1901142,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, APP Metabolism"
insulin catabolic process,GO:1901143,biological_process,GO:0008150,"APP Metabolism, Proteostasis, Endolysosome, Lipid Metabolism, Mitochondrial Metabolism"
mesenchymal cell apoptotic process involved in nephron morphogenesis,GO:1901145,biological_process,GO:0008150,"Apoptosis, Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Cell Cycle"
gene expression involved in extracellular matrix organization,GO:1901148,biological_process,GO:0008150,"Structural Stabilization, Immune Response, Proteostasis, Synapse, Endolysosome"
D-xylulose 5-phosphate biosynthetic process,GO:1901159,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, APP Metabolism"
regulation of trophoblast cell migration,GO:1901163,biological_process,GO:0008150,"Immune Response, Synapse, Structural Stabilization, Proteostasis, Autophagy"
negative regulation of trophoblast cell migration,GO:1901164,biological_process,GO:0008150,"Immune Response, Vasculature, Structural Stabilization, Proteostasis, Apoptosis"
positive regulation of trophoblast cell migration,GO:1901165,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Immune Response, Endolysosome"
neural crest cell migration involved in autonomic nervous system development,GO:1901166,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Autophagy, Apoptosis"
naphthalene catabolic process,GO:1901170,biological_process,GO:0008150,"Oxidative Stress, Immune Response, Proteostasis, Endolysosome, Lipid Metabolism"
lycopene catabolic process,GO:1901176,biological_process,GO:0008150,"Oxidative Stress, Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy"
regulation of ERBB signaling pathway,GO:1901184,biological_process,GO:0008150,"Synapse, Proteostasis, Apoptosis, Cell Cycle, Immune Response"
negative regulation of ERBB signaling pathway,GO:1901185,biological_process,GO:0008150,"APP Metabolism, Synapse, Proteostasis, Immune Response, Apoptosis"
positive regulation of ERBB signaling pathway,GO:1901186,biological_process,GO:0008150,"Synapse, APP Metabolism, Proteostasis, Immune Response, Cell Cycle"
negative regulation of ephrin receptor signaling pathway,GO:1901188,biological_process,GO:0008150,"Synapse, Proteostasis, Immune Response, Structural Stabilization, Apoptosis"
positive regulation of ephrin receptor signaling pathway,GO:1901189,biological_process,GO:0008150,"Synapse, Structural Stabilization, Apoptosis, Proteostasis, Immune Response"
negative regulation of formation of translation preinitiation complex,GO:1901194,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
regulation of extracellular matrix assembly,GO:1901201,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, APP Metabolism, Immune Response, Vasculature"
negative regulation of extracellular matrix assembly,GO:1901202,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Immune Response, Proteostasis, Synapse"
positive regulation of extracellular matrix assembly,GO:1901203,biological_process,GO:0008150,"Vasculature, Immune Response, Structural Stabilization, Proteostasis, Lipid Metabolism"
regulation of heart looping,GO:1901207,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Epigenetic, Immune Response, Cell Cycle"
negative regulation of heart looping,GO:1901208,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Epigenetic, Proteostasis"
negative regulation of cardiac chamber formation,GO:1901211,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Apoptosis, Cell Cycle"
regulation of non-canonical NF-kappaB signal transduction,GO:1901222,biological_process,GO:0008150,"Immune Response, Apoptosis, Oxidative Stress, Proteostasis, Autophagy"
negative regulation of non-canonical NF-kappaB signal transduction,GO:1901223,biological_process,GO:0008150,"Immune Response, Apoptosis, Proteostasis, Endolysosome, Oxidative Stress"
positive regulation of non-canonical NF-kappaB signal transduction,GO:1901224,biological_process,GO:0008150,"Immune Response, Proteostasis, Apoptosis, Oxidative Stress, Synapse"
(R)-carnitine transmembrane transporter activity,GO:1901235,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
negative regulation of lung ciliated cell differentiation,GO:1901247,biological_process,GO:0008150,"Cell Cycle, Developmental Process, Cellular Process, Structural Stabilization, Epigenetic"
positive regulation of lung ciliated cell differentiation,GO:1901248,biological_process,GO:0008150,"Autophagy, Endolysosome, Structural Stabilization, Lipid Metabolism, Immune Response"
positive regulation of lung goblet cell differentiation,GO:1901251,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Vasculature"
negative regulation of intracellular transport of viral material,GO:1901253,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, APP Metabolism"
positive regulation of intracellular transport of viral material,GO:1901254,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Proteostasis, Apoptosis"
nucleotide-excision repair involved in interstrand cross-link repair,GO:1901255,biological_process,GO:0008150,"DNA Repair, Oxidative Stress, Proteostasis, Cell Cycle, Apoptosis"
regulation of macrophage colony-stimulating factor production,GO:1901256,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Lipid Metabolism, Vasculature"
negative regulation of macrophage colony-stimulating factor production,GO:1901257,biological_process,GO:0008150,"Immune Response, Proteostasis, APP Metabolism, Endolysosome, Autophagy"
positive regulation of macrophage colony-stimulating factor production,GO:1901258,biological_process,GO:0008150,"Immune Response, APP Metabolism, Oxidative Stress, Endolysosome, Autophagy"
carbohydrate derivative transport,GO:1901264,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy, Proteostasis"
tartrate metabolic process,GO:1901275,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Autophagy"
succinyl-CoA catabolic process,GO:1901289,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Lipid Metabolism, Proteostasis"
succinyl-CoA biosynthetic process,GO:1901290,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy"
negative regulation of double-strand break repair via single-strand annealing,GO:1901291,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Apoptosis, Oxidative Stress, Tau Homeostasis"
nucleoside phosphate catabolic process,GO:1901292,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Endolysosome"
nucleoside phosphate biosynthetic process,GO:1901293,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, RNA Spliceosome, DNA Repair, Autophagy"
negative regulation of hydrogen peroxide-mediated programmed cell death,GO:1901299,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Proteostasis, Mitochondrial Metabolism, Endolysosome"
positive regulation of hydrogen peroxide-mediated programmed cell death,GO:1901300,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Proteostasis, Mitochondrial Metabolism, Autophagy"
regulation of cargo loading into COPII-coated vesicle,GO:1901301,biological_process,GO:0008150,"APP Metabolism, Proteostasis, Endolysosome, Autophagy, Synapse"
negative regulation of cargo loading into COPII-coated vesicle,GO:1901303,biological_process,GO:0008150,"Proteostasis, Endolysosome, APP Metabolism, Autophagy, Synapse"
positive regulation of spermidine biosynthetic process,GO:1901307,biological_process,GO:0008150,"Autophagy, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Lipid Metabolism"
regulation of flagellated sperm motility,GO:1901317,biological_process,GO:0008150,"Tau Homeostasis, Proteostasis, Structural Stabilization, Mitochondrial Metabolism, Immune Response"
negative regulation of flagellated sperm motility,GO:1901318,biological_process,GO:0008150,"Tau Homeostasis, Proteostasis, Autophagy, Structural Stabilization, Immune Response"
response to tacrolimus,GO:1901327,biological_process,GO:0008150,"Immune Response, Apoptosis, Proteostasis, Autophagy, Endolysosome"
regulation of odontoblast differentiation,GO:1901329,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Autophagy, Structural Stabilization, Epigenetic"
negative regulation of odontoblast differentiation,GO:1901330,biological_process,GO:0008150,"Tau Homeostasis, Synapse, Proteostasis, Immune Response, Cell Cycle"
positive regulation of odontoblast differentiation,GO:1901331,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Proteostasis, Autophagy, Apoptosis"
lactone catabolic process,GO:1901335,biological_process,GO:0008150,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Endolysosome"
negative regulation of store-operated calcium channel activity,GO:1901340,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of store-operated calcium channel activity,GO:1901341,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
regulation of vasculature development,GO:1901342,biological_process,GO:0008150,"Vasculature, Oxidative Stress, Immune Response, Endolysosome, Proteostasis"
negative regulation of vasculature development,GO:1901343,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Endolysosome, Proteostasis"
negative regulation of vasculature development involved in avascular cornea development in camera-type eye,GO:1901346,biological_process,GO:0008150,"Vasculature, Immune Response, Structural Stabilization, Proteostasis, Lipid Metabolism"
response to rapamycin,GO:1901355,biological_process,GO:0008150,"Autophagy, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Apoptosis"
heterocyclic compound binding,GO:1901363,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Lipid Metabolism"
lipid hydroperoxide transport,GO:1901373,biological_process,GO:0008150,"Oxidative Stress, Lipid Metabolism, Endolysosome, Proteostasis, Apoptosis"
regulation of potassium ion transmembrane transport,GO:1901379,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis, Structural Stabilization"
negative regulation of potassium ion transmembrane transport,GO:1901380,biological_process,GO:0008150,"Synapse, Metal Binding and Homeostasis, Proteostasis, Oxidative Stress, Apoptosis"
positive regulation of potassium ion transmembrane transport,GO:1901381,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis, Structural Stabilization"
regulation of chorionic trophoblast cell proliferation,GO:1901382,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Proteostasis, Autophagy, Apoptosis"
negative regulation of chorionic trophoblast cell proliferation,GO:1901383,biological_process,GO:0008150,"Cell Cycle, Apoptosis, Structural Stabilization, Immune Response, Proteostasis"
positive regulation of chorionic trophoblast cell proliferation,GO:1901384,biological_process,GO:0008150,"Cell Cycle, Vasculature, Apoptosis, Immune Response, Proteostasis"
regulation of voltage-gated calcium channel activity,GO:1901385,biological_process,GO:0008150,"Synapse, Apoptosis, Proteostasis, Oxidative Stress, Mitochondrial Metabolism"
negative regulation of voltage-gated calcium channel activity,GO:1901386,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of voltage-gated calcium channel activity,GO:1901387,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
azole transmembrane transporter activity,GO:1901474,molecular_function,GO:0003674,"Proteostasis, Immune Response, Endolysosome, Oxidative Stress, Metal Binding and Homeostasis"
pyruvate transmembrane transport,GO:1901475,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy"
oleate transmembrane transporter activity,GO:1901480,molecular_function,GO:0003674,"Lipid Metabolism, APP Metabolism, Proteostasis, Endolysosome, Autophagy"
negative regulation of lymphangiogenesis,GO:1901491,biological_process,GO:0008150,"Vasculature, Immune Response, Endolysosome, Proteostasis, Autophagy"
positive regulation of lymphangiogenesis,GO:1901492,biological_process,GO:0008150,"Vasculature, Immune Response, Endolysosome, Proteostasis, Synapse"
regulation of cysteine metabolic process,GO:1901494,biological_process,GO:0008150,"Oxidative Stress, Lipid Metabolism, Metal Binding and Homeostasis, Proteostasis, Mitochondrial Metabolism"
response to diphenyl ether,GO:1901497,biological_process,GO:0008150,"Oxidative Stress, Immune Response, Proteostasis, Endolysosome, Lipid Metabolism"
carbohydrate derivative transmembrane transporter activity,GO:1901505,molecular_function,GO:0003674,"Mitochondrial Metabolism, Oxidative Stress, Endolysosome, Lipid Metabolism, Proteostasis"
regulation of endothelial tube morphogenesis,GO:1901509,biological_process,GO:0008150,"Vasculature, Immune Response, Structural Stabilization, Endolysosome, Proteostasis"
regulation of mitophagy,GO:1901524,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Apoptosis"
negative regulation of mitophagy,GO:1901525,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Apoptosis"
positive regulation of mitophagy,GO:1901526,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Tau Homeostasis"
positive regulation of anion channel activity,GO:1901529,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Endolysosome, Immune Response"
regulation of hematopoietic progenitor cell differentiation,GO:1901532,biological_process,GO:0008150,"Immune Response, Cell Cycle, Apoptosis, Autophagy, Proteostasis"
negative regulation of hematopoietic progenitor cell differentiation,GO:1901533,biological_process,GO:0008150,"Immune Response, Cell Cycle, Apoptosis, Proteostasis, Endolysosome"
positive regulation of hematopoietic progenitor cell differentiation,GO:1901534,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Apoptosis"
response to fenofibrate,GO:1901557,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Immune Response"
response to metformin,GO:1901558,biological_process,GO:0008150,"Mitochondrial Metabolism, Autophagy, Oxidative Stress, Tau Homeostasis, Proteostasis"
response to paraquat,GO:1901562,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Apoptosis, Metal Binding and Homeostasis"
fatty acid derivative metabolic process,GO:1901568,biological_process,GO:0008150,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Autophagy, Vasculature"
fatty acid derivative biosynthetic process,GO:1901570,biological_process,GO:0008150,"Lipid Metabolism, Myelination, Proteostasis, Endolysosome, Mitochondrial Metabolism"
fatty acid derivative transport,GO:1901571,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Endolysosome, Oxidative Stress, Mitochondrial Metabolism"
dendritic microtubule,GO:1901588,cellular_component,GO:0005575,"Structural Stabilization, Synapse, Tau Homeostasis, Proteostasis, Autophagy"
response to capsazepine,GO:1901594,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Apoptosis, Endolysosome"
alpha-amino acid metabolic process,GO:1901605,biological_process,GO:0008150,"APP Metabolism, Proteostasis, Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism"
positive regulation of vesicle transport along microtubule,GO:1901610,biological_process,GO:0008150,"Endolysosome, APP Metabolism, Proteostasis, Autophagy, Synapse"
phosphatidylglycerol binding,GO:1901611,molecular_function,GO:0003674,"Lipid Metabolism, APP Metabolism, Endolysosome, Proteostasis, Mitochondrial Metabolism"
cardiolipin binding,GO:1901612,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Apoptosis, Autophagy"
negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning,GO:1901621,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Apoptosis, Proteostasis"
regulation of lymphocyte chemotaxis,GO:1901623,biological_process,GO:0008150,"Immune Response, Vasculature, Endolysosome, Apoptosis, Oxidative Stress"
negative regulation of lymphocyte chemotaxis,GO:1901624,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
cellular response to ergosterol,GO:1901625,biological_process,GO:0008150,"Lipid Metabolism, APP Metabolism, Endolysosome, Proteostasis, Oxidative Stress"
regulation of postsynaptic membrane organization,GO:1901626,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Mitochondrial Metabolism"
negative regulation of postsynaptic membrane organization,GO:1901627,biological_process,GO:0008150,"Synapse, Proteostasis, APP Metabolism, Tau Homeostasis, Structural Stabilization"
positive regulation of presynaptic membrane organization,GO:1901631,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Autophagy"
nucleoside transmembrane transport,GO:1901642,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Endolysosome"
negative regulation of synoviocyte proliferation,GO:1901646,biological_process,GO:0008150,"Immune Response, Proteostasis, Apoptosis, Cell Cycle, Autophagy"
positive regulation of synoviocyte proliferation,GO:1901647,biological_process,GO:0008150,"Immune Response, Cell Cycle, Oxidative Stress, Vasculature, Apoptosis"
response to peptide,GO:1901652,biological_process,GO:0008150,"APP Metabolism, Proteostasis, Immune Response, Oxidative Stress, Endolysosome"
