node,nodeID,root node,root node ID,biodomain
GOCC_POST_MRNA_RELEASE_SPLICEOSOMAL_COMPLEX,GO:0071014,cellular_component,GO:0005575,"RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Transcription and Translation Machinery, Molecular Transport and Homeostasis"
GOCC_SYNAPTONEMAL_STRUCTURE,GO:0099086,cellular_component,GO:0005575,"Cell Cycle, DNA Repair, Structural Stabilization, System and Developmental Process, Epigenetic Regulation"
GOCC_POSTSYNAPTIC_CYTOSOL,GO:0099524,cellular_component,GO:0005575,"Neurotransmission and Synaptic Regulation, Molecular Transport and Homeostasis, System and Developmental Process, Structural Stabilization, Neurodevelopment and Neuronal Differentiation"
GOCC_MITOTIC_SPINDLE_MIDZONE,GO:1990023,cellular_component,GO:0005575,"Cell Cycle  
Structural Stabilization  
Intracellular Trafficking and Organelle Dynamics  
System and Developmental Process  
Signal Transduction"
GOMF_DNA_SECONDARY_STRUCTURE_BINDING,GO:0000217,molecular_function,GO:0003674,"DNA Repair, Transcription and Translation Machinery, Epigenetic Regulation, Molecular Transport and Homeostasis, Signal Transduction"
GOMF_FOUR_WAY_JUNCTION_DNA_BINDING,GO:0000400,molecular_function,GO:0003674,"DNA Repair, Cell Cycle, Structural Stabilization, Transcription and Translation Machinery, Response to Stimulus"
GOMF_RNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,GO:0003964,molecular_function,GO:0003674,"Transcription and Translation Machinery, DNA Repair, RNA Metabolism, Epigenetic Regulation, System and Developmental Process"
GOMF_CROSSOVER_JUNCTION_DNA_ENDONUCLEASE_ACTIVITY,GO:0008821,molecular_function,GO:0003674,"DNA Repair, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Cell Cycle, Signal Transduction"
GOMF_METALLOCHAPERONE_ACTIVITY,GO:0016530,molecular_function,GO:0003674,"Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Response to Stimulus"
GOMF_COPPER_CHAPERONE_ACTIVITY,GO:0016531,molecular_function,GO:0003674,"Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Signal Transduction"
GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY,GO:0017116,molecular_function,GO:0003674,"DNA Repair
Transcription and Translation Machinery
Cell Cycle
Molecular Transport and Homeostasis
Epigenetic Regulation"
GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY,GO:0019870,molecular_function,GO:0003674,"Molecular Transport and Homeostasis, Signal Transduction, Neurotransmission and Synaptic Regulation, Response to Stimulus, System and Developmental Process"
GOMF_MANGANESE_ION_BINDING,GO:0030145,molecular_function,GO:0003674,"Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism"
GOMF_MISMATCHED_DNA_BINDING,GO:0030983,molecular_function,GO:0003674,"DNA Repair, Transcription and Translation Machinery, Response to Stimulus, Cell Cycle, Molecular Transport and Homeostasis"
GOMF_STRUCTURAL_CONSTITUENT_OF_PRESYNAPTIC_ACTIVE_ZONE,GO:0098882,molecular_function,GO:0003674,"Neurotransmission and Synaptic Regulation, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Protein Metabolism and Trafficking, Cell Adhesion and Interaction"
GOMF_SPLICING_FACTOR_BINDING,GO:1990935,molecular_function,GO:0003674,"RNA Metabolism, Transcription and Translation Machinery, Protein Metabolism and Trafficking, Epigenetic Regulation, Molecular Transport and Homeostasis"
