node,nodeID,root node,root node ID,biodomain
neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration,GO:0021944,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Proteostasis, Autophagy"
central nervous system projection neuron axonogenesis,GO:0021952,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Myelination, Proteostasis"
central nervous system neuron differentiation,GO:0021953,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Proteostasis, Endolysosome"
central nervous system neuron development,GO:0021954,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Myelination, Tau Homeostasis"
central nervous system neuron axonogenesis,GO:0021955,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Proteostasis, Cell Cycle"
central nervous system interneuron axonogenesis,GO:0021956,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Proteostasis, Cell Cycle"
corticospinal tract morphogenesis,GO:0021957,biological_process,GO:0008150,"Structural Stabilization, Synapse, Myelination, Tau Homeostasis, Cell Cycle"
anterior commissure morphogenesis,GO:0021960,biological_process,GO:0008150,"Synapse, Myelination, Structural Stabilization, Cell Cycle, Proteostasis"
spinal cord ventral commissure morphogenesis,GO:0021965,biological_process,GO:0008150,"Structural Stabilization, Synapse, Myelination, Epigenetic, Cell Cycle"
corticospinal neuron axon guidance,GO:0021966,biological_process,GO:0008150,"Synapse, Structural Stabilization, Endolysosome, Proteostasis, Vasculature"
corticospinal neuron axon guidance through spinal cord,GO:0021972,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Vasculature, Proteostasis"
telencephalon regionalization,GO:0021978,biological_process,GO:0008150,"Unknown, Epigenetic, Cell Cycle, Structural Stabilization, Synapse"
hypothalamus cell differentiation,GO:0021979,biological_process,GO:0008150,"Synapse, Epigenetic, Proteostasis, Structural Stabilization, Cell Cycle"
pituitary gland development,GO:0021983,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Endolysosome, Proteostasis, Epigenetic"
adenohypophysis development,GO:0021984,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Cell Cycle, Autophagy, Epigenetic"
neurohypophysis development,GO:0021985,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Endolysosome, Autophagy, Apoptosis"
habenula development,GO:0021986,biological_process,GO:0008150,"Synapse, Structural Stabilization, Epigenetic, Unknown, Vasculature"
cerebral cortex development,GO:0021987,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Apoptosis, Epigenetic"
olfactory lobe development,GO:0021988,biological_process,GO:0008150,"Synapse, Structural Stabilization, Vasculature, Immune Response, Myelination"
olfactory cortex development,GO:0021989,biological_process,GO:0008150,"Synapse, Structural Stabilization, Vasculature, Immune Response, Endolysosome"
initiation of neural tube closure,GO:0021993,biological_process,GO:0008150,"Structural Stabilization, Epigenetic, Cell Cycle, Apoptosis, Autophagy"
neural plate axis specification,GO:0021997,biological_process,GO:0008150,"Structural Stabilization, Synapse, Epigenetic, Cell Cycle, Unknown"
neural plate mediolateral regionalization,GO:0021998,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Epigenetic, Unknown"
neural plate anterior/posterior regionalization,GO:0021999,biological_process,GO:0008150,"Structural Stabilization, Epigenetic, Cell Cycle, Autophagy, Unknown"
midbrain-hindbrain boundary maturation during brain development,GO:0022004,biological_process,GO:0008150,"Structural Stabilization, Epigenetic, Cell Cycle, Synapse, Apoptosis"
convergent extension involved in neural plate elongation,GO:0022007,biological_process,GO:0008150,"Structural Stabilization, Unknown, Cell Cycle, Synapse, Myelination"
neurogenesis,GO:0022008,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Autophagy, Apoptosis, Lipid Metabolism"
central nervous system vasculogenesis,GO:0022009,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Endolysosome, Lipid Metabolism"
central nervous system myelination,GO:0022010,biological_process,GO:0008150,"Myelination, Lipid Metabolism, Structural Stabilization, Synapse, Cell Cycle"
myelination in peripheral nervous system,GO:0022011,biological_process,GO:0008150,"Myelination, Lipid Metabolism, Structural Stabilization, Proteostasis, Endolysosome"
pallium cell proliferation in forebrain,GO:0022013,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Epigenetic, Synapse, RNA Spliceosome"
lateral ganglionic eminence cell proliferation,GO:0022018,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Synapse, Endolysosome, Mitochondrial Metabolism"
interkinetic nuclear migration,GO:0022027,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Epigenetic, Autophagy, Proteostasis"
tangential migration from the subventricular zone to the olfactory bulb,GO:0022028,biological_process,GO:0008150,"Structural Stabilization, Synapse, Myelination, Cell Cycle, Endolysosome"
telencephalon cell migration,GO:0022029,biological_process,GO:0008150,"Structural Stabilization, Synapse, Myelination, Immune Response, Vasculature"
metencephalon development,GO:0022037,biological_process,GO:0008150,"Synapse, Structural Stabilization, Vasculature, Apoptosis, Autophagy"
corpus callosum development,GO:0022038,biological_process,GO:0008150,"Synapse, Myelination, Structural Stabilization, Cell Cycle, Vasculature"
regulation of opsin-mediated signaling pathway,GO:0022400,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Lipid Metabolism, Unknown"
negative adaptation of signaling pathway,GO:0022401,biological_process,GO:0008150,"Proteostasis, Cell Cycle, Apoptosis, Autophagy, Oxidative Stress"
hair cycle process,GO:0022405,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Epigenetic, Proteostasis"
membrane docking,GO:0022406,biological_process,GO:0008150,"Proteostasis, Endolysosome, Synapse, Autophagy, Immune Response"
regulation of cell-cell adhesion,GO:0022407,biological_process,GO:0008150,"Structural Stabilization, Synapse, Immune Response, Vasculature, Apoptosis"
negative regulation of cell-cell adhesion,GO:0022408,biological_process,GO:0008150,"Structural Stabilization, Immune Response, Apoptosis, Proteostasis, Vasculature"
positive regulation of cell-cell adhesion,GO:0022409,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Immune Response, Synapse, Apoptosis"
circadian sleep/wake cycle process,GO:0022410,biological_process,GO:0008150,"Epigenetic, Synapse, Autophagy, RNA Spliceosome, Mitochondrial Metabolism"
reproductive process,GO:0022414,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Lipid Metabolism, DNA Repair, Autophagy"
digestive system process,GO:0022600,biological_process,GO:0008150,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress"
ovulation cycle process,GO:0022602,biological_process,GO:0008150,"Vasculature, Apoptosis, Autophagy, Lipid Metabolism, Mitochondrial Metabolism"
regulation of anatomical structure morphogenesis,GO:0022603,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Synapse, Apoptosis, Proteostasis"
regulation of cell morphogenesis,GO:0022604,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Cell Cycle, Synapse, Apoptosis"
mammalian oogenesis stage,GO:0022605,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Cell Cycle, Autophagy, Apoptosis"
cellular component assembly,GO:0022607,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Endolysosome, Synapse, Mitochondrial Metabolism"
gland morphogenesis,GO:0022612,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Epigenetic, Proteostasis, Autophagy"
ribonucleoprotein complex biogenesis,GO:0022613,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Autophagy, Epigenetic"
membrane to membrane docking,GO:0022614,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Autophagy, Vasculature"
protein to membrane docking,GO:0022615,biological_process,GO:0008150,"Proteostasis, Endolysosome, Synapse, Autophagy, Lipid Metabolism"
DNA strand elongation,GO:0022616,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic, Metal Binding and Homeostasis, Proteostasis"
extracellular matrix disassembly,GO:0022617,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Apoptosis, Immune Response"
protein-RNA complex assembly,GO:0022618,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Epigenetic, Cell Cycle"
proteasome accessory complex,GO:0022624,cellular_component,GO:0005575,"Proteostasis, Autophagy, Apoptosis, Oxidative Stress, Endolysosome"
cytosolic large ribosomal subunit,GO:0022625,cellular_component,GO:0005575,"Proteostasis, Structural Stabilization, Cell Cycle, RNA Spliceosome, Unknown"
cytosolic ribosome,GO:0022626,cellular_component,GO:0005575,"Proteostasis, Structural Stabilization, Autophagy, Apoptosis, Metal Binding and Homeostasis"
cytosolic small ribosomal subunit,GO:0022627,cellular_component,GO:0005575,"Proteostasis, Structural Stabilization, Cell Cycle, RNA Spliceosome, Autophagy"
transmitter-gated monoatomic ion channel activity,GO:0022824,molecular_function,GO:0003674,"Synapse, Proteostasis, Autophagy, Endolysosome, Apoptosis"
wide pore channel activity,GO:0022829,molecular_function,GO:0003674,"Mitochondrial Metabolism, Synapse, Structural Stabilization, Vasculature, Endolysosome"
voltage-gated channel activity,GO:0022832,molecular_function,GO:0003674,"Synapse, Vasculature, Metal Binding and Homeostasis, Myelination, Oxidative Stress"
ligand-gated channel activity,GO:0022834,molecular_function,GO:0003674,"Synapse, Proteostasis, Immune Response, Vasculature, Oxidative Stress"
gated channel activity,GO:0022836,molecular_function,GO:0003674,"Synapse, Vasculature, Immune Response, Myelination, Apoptosis"
monoatomic ion-gated channel activity,GO:0022839,molecular_function,GO:0003674,"Synapse, Metal Binding and Homeostasis, Apoptosis, Cell Cycle, Myelination"
leak channel activity,GO:0022840,molecular_function,GO:0003674,"Metal Binding and Homeostasis, Synapse, Vasculature, Endolysosome, Autophagy"
potassium ion leak channel activity,GO:0022841,molecular_function,GO:0003674,"Synapse, Vasculature, Metal Binding and Homeostasis, Myelination, Structural Stabilization"
