node,nodeID,root node,root node ID,biodomain
regulation of blood-brain barrier permeability,GO:1905603,biological_process,GO:0008150,"Vasculature, Immune Response, Structural Stabilization, Oxidative Stress, Apoptosis"
negative regulation of blood-brain barrier permeability,GO:1905604,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Lipid Metabolism, Proteostasis"
positive regulation of blood-brain barrier permeability,GO:1905605,biological_process,GO:0008150,"Vasculature, Immune Response, Oxidative Stress, Apoptosis, Structural Stabilization"
regulation of presynapse assembly,GO:1905606,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome"
negative regulation of presynapse assembly,GO:1905607,biological_process,GO:0008150,"Synapse, Proteostasis, Structural Stabilization, Autophagy, Tau Homeostasis"
positive regulation of presynapse assembly,GO:1905608,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome"
positive regulation of smooth muscle cell-matrix adhesion,GO:1905609,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Proteostasis, Immune Response, Lipid Metabolism"
regulation of serotonin biosynthetic process,GO:1905627,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Unknown"
cellular response to glyceraldehyde,GO:1905631,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Endolysosome"
regulation of protein localization to chromatin,GO:1905634,biological_process,GO:0008150,"Epigenetic, DNA Repair, Proteostasis, Cell Cycle, Structural Stabilization"
negative regulation of mitochondrial mRNA catabolic process,GO:1905638,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, RNA Spliceosome, Oxidative Stress, Autophagy"
cellular response to acetaldehyde,GO:1905641,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis"
proline import across plasma membrane,GO:1905647,biological_process,GO:0008150,"Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Endolysosome, Autophagy"
regulation of artery morphogenesis,GO:1905651,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Proteostasis, Cell Cycle, Epigenetic"
negative regulation of artery morphogenesis,GO:1905652,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Lipid Metabolism, Epigenetic, Proteostasis"
positive regulation of artery morphogenesis,GO:1905653,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Lipid Metabolism, Immune Response, Unknown"
regulation of calcium ion import across plasma membrane,GO:1905664,biological_process,GO:0008150,"Vasculature, Synapse, Oxidative Stress, Proteostasis, Apoptosis"
positive regulation of calcium ion import across plasma membrane,GO:1905665,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Apoptosis, Structural Stabilization"
negative regulation of protein localization to endosome,GO:1905667,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, APP Metabolism"
positive regulation of protein localization to endosome,GO:1905668,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, APP Metabolism, Lipid Metabolism"
TORC1 complex assembly,GO:1905669,biological_process,GO:0008150,"Proteostasis, Autophagy, Mitochondrial Metabolism, Cell Cycle, Oxidative Stress"
TORC2 complex disassembly,GO:1905670,biological_process,GO:0008150,"Proteostasis, Autophagy, Mitochondrial Metabolism, Oxidative Stress, Apoptosis"
regulation of lysosome organization,GO:1905671,biological_process,GO:0008150,"Endolysosome, Autophagy, Proteostasis, Lipid Metabolism, Unknown"
negative regulation of lysosome organization,GO:1905672,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Apoptosis"
positive regulation of lysosome organization,GO:1905673,biological_process,GO:0008150,"Endolysosome, Autophagy, Proteostasis, Structural Stabilization, Lipid Metabolism"
negative regulation of adaptive immune memory response,GO:1905675,biological_process,GO:0008150,"Immune Response, Apoptosis, Autophagy, Proteostasis, Epigenetic"
positive regulation of adaptive immune memory response,GO:1905676,biological_process,GO:0008150,"Immune Response, Apoptosis, Autophagy, Proteostasis, Oxidative Stress"
regulation of plasma membrane repair,GO:1905684,biological_process,GO:0008150,"Proteostasis, Endolysosome, Autophagy, Structural Stabilization, Lipid Metabolism"
positive regulation of plasma membrane repair,GO:1905686,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Apoptosis, Oxidative Stress, Endolysosome"
