node,nodeID,root node,root node ID,biodomain
detection of virus,GO:0009597,biological_process,GO:0008150,"Immune Response, Endolysosome, Oxidative Stress, Apoptosis, Autophagy"
response to symbiont,GO:0009608,biological_process,GO:0008150,"Immune Response, Autophagy, Epigenetic, Apoptosis, Oxidative Stress"
response to symbiotic bacterium,GO:0009609,biological_process,GO:0008150,"Immune Response, Endolysosome, Proteostasis, Autophagy, Oxidative Stress"
response to wounding,GO:0009611,biological_process,GO:0008150,"Immune Response, Vasculature, Oxidative Stress, Proteostasis, Apoptosis"
response to mechanical stimulus,GO:0009612,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Synapse, Cell Cycle, Proteostasis"
response to virus,GO:0009615,biological_process,GO:0008150,"Immune Response, Autophagy, Apoptosis, Oxidative Stress, Proteostasis"
response to bacterium,GO:0009617,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Endolysosome, Autophagy, Apoptosis"
response to fungus,GO:0009620,biological_process,GO:0008150,"Immune Response, Endolysosome, Autophagy, Oxidative Stress, Apoptosis"
response to nematode,GO:0009624,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Autophagy, Apoptosis, Proteostasis"
response to gravity,GO:0009629,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Epigenetic, Cell Cycle, Unknown"
cold acclimation,GO:0009631,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism"
response to herbicide,GO:0009635,biological_process,GO:0008150,"Oxidative Stress, Apoptosis, Proteostasis, Autophagy, Unknown"
response to toxic substance,GO:0009636,biological_process,GO:0008150,"Oxidative Stress, Proteostasis, Autophagy, Apoptosis, Mitochondrial Metabolism"
response to blue light,GO:0009637,biological_process,GO:0008150,"Oxidative Stress, DNA Repair, Epigenetic, Autophagy, Mitochondrial Metabolism"
response to light intensity,GO:0009642,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Autophagy, Apoptosis, Proteostasis"
response to high light intensity,GO:0009644,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Autophagy, Epigenetic, DNA Repair"
response to low light intensity stimulus,GO:0009645,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Oxidative Stress, Autophagy, Unknown"
