node,nodeID,root node,root node ID,biodomain
glial cell-derived neurotrophic factor receptor activity,GO:0016167,molecular_function,GO:0003674,"Synapse, Proteostasis, Apoptosis, Structural Stabilization, Myelination"
interleukin-15 receptor binding,GO:0016170,molecular_function,GO:0003674,"Immune Response, Apoptosis, Proteostasis, Endolysosome, Synapse"
NAD(P)H oxidase H2O2-forming activity,GO:0016174,molecular_function,GO:0003674,"Oxidative Stress, Immune Response, Mitochondrial Metabolism, Autophagy, Apoptosis"
superoxide-generating NAD(P)H oxidase activity,GO:0016175,molecular_function,GO:0003674,"Oxidative Stress, Immune Response, Endolysosome, Apoptosis, Autophagy"
superoxide-generating NADPH oxidase activator activity,GO:0016176,molecular_function,GO:0003674,"Oxidative Stress, Immune Response, Apoptosis, Proteostasis, Autophagy"
snRNA processing,GO:0016180,biological_process,GO:0008150,"RNA Spliceosome, Epigenetic, DNA Repair, Cell Cycle, Unknown"
synaptic vesicle budding from endosome,GO:0016182,biological_process,GO:0008150,"Synapse, Endolysosome, Proteostasis, Autophagy, Structural Stabilization"
synaptic vesicle coating,GO:0016183,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Structural Stabilization, Autophagy"
synaptic vesicle budding from presynaptic endocytic zone membrane,GO:0016185,biological_process,GO:0008150,"Synapse, Endolysosome, Proteostasis, Structural Stabilization, Autophagy"
synaptic vesicle maturation,GO:0016188,biological_process,GO:0008150,"Synapse, Proteostasis, Structural Stabilization, Endolysosome, Autophagy"
synaptic vesicle to endosome fusion,GO:0016189,biological_process,GO:0008150,"Synapse, Endolysosome, Vesicle Trafficking, Proteostasis, Autophagy"
synaptic vesicle uncoating,GO:0016191,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Autophagy, Structural Stabilization"
vesicle-mediated transport,GO:0016192,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Synapse, APP Metabolism"
endosomal transport,GO:0016197,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Immune Response"
axon choice point recognition,GO:0016198,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Unknown"
axon midline choice point recognition,GO:0016199,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Apoptosis"
regulation of striated muscle tissue development,GO:0016202,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Proteostasis, Mitochondrial Metabolism, Epigenetic"
muscle attachment,GO:0016203,biological_process,GO:0008150,"Structural Stabilization, Unknown, Unknown, Unknown, Unknown"
catechol O-methyltransferase activity,GO:0016206,molecular_function,GO:0003674,"Synapse, Epigenetic, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis"
AMP binding,GO:0016208,molecular_function,GO:0003674,"Mitochondrial Metabolism, Cell Cycle, Autophagy, Oxidative Stress, Apoptosis"
antioxidant activity,GO:0016209,molecular_function,GO:0003674,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Endolysosome"
kynurenine-oxoglutarate transaminase activity,GO:0016212,molecular_function,GO:0003674,"Mitochondrial Metabolism, Immune Response, Oxidative Stress, Synapse, Autophagy"
acyl-CoA 6-desaturase activity,GO:0016213,molecular_function,GO:0003674,"Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Metal Binding and Homeostasis, Unknown"
acyl-CoA desaturase activity,GO:0016215,molecular_function,GO:0003674,"Lipid Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Autophagy, Endolysosome"
procollagen-proline 4-dioxygenase complex,GO:0016222,cellular_component,GO:0005575,"Proteostasis, Structural Stabilization, Metal Binding and Homeostasis, Oxidative Stress, Vasculature"
beta-alanine:pyruvate transaminase activity,GO:0016223,molecular_function,GO:0003674,"Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Unknown"
iron-sulfur cluster assembly,GO:0016226,biological_process,GO:0008150,"Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis, Autophagy"
steroid dehydrogenase activity,GO:0016229,molecular_function,GO:0003674,"Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Proteostasis"
sphingomyelin phosphodiesterase activator activity,GO:0016230,molecular_function,GO:0003674,"Lipid Metabolism, Proteostasis, Apoptosis, Endolysosome, Mitochondrial Metabolism"
beta-N-acetylglucosaminidase activity,GO:0016231,molecular_function,GO:0003674,"Endolysosome, Autophagy, Proteostasis, Lipid Metabolism, Unknown"
HNK-1 sulfotransferase activity,GO:0016232,molecular_function,GO:0003674,"Proteostasis, Synapse, Myelination, Structural Stabilization, Immune Response"
telomere capping,GO:0016233,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic, Proteostasis, Structural Stabilization"
inclusion body,GO:0016234,cellular_component,GO:0005575,"Proteostasis, Tau Homeostasis, APP Metabolism, Oxidative Stress, Autophagy"
aggresome,GO:0016235,cellular_component,GO:0005575,"Proteostasis, Autophagy, Oxidative Stress, Apoptosis, Endolysosome"
macroautophagy,GO:0016236,biological_process,GO:0008150,"Autophagy, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Endolysosome"
microautophagy,GO:0016237,biological_process,GO:0008150,"Autophagy, Endolysosome, Proteostasis, Structural Stabilization, Lipid Metabolism"
positive regulation of macroautophagy,GO:0016239,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Mitochondrial Metabolism, Oxidative Stress"
autophagosome membrane docking,GO:0016240,biological_process,GO:0008150,"Autophagy, Endolysosome, Proteostasis, Structural Stabilization, Lipid Metabolism"
regulation of macroautophagy,GO:0016241,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Apoptosis, Oxidative Stress"
negative regulation of macroautophagy,GO:0016242,biological_process,GO:0008150,"Autophagy, Proteostasis, Apoptosis, Endolysosome, Oxidative Stress"
regulation of autophagosome size,GO:0016243,biological_process,GO:0008150,"Autophagy, Proteostasis, Endolysosome, Mitochondrial Metabolism, Oxidative Stress"
channel regulator activity,GO:0016247,molecular_function,GO:0003674,"Synapse, Metal Binding and Homeostasis, Vasculature, Proteostasis, Endolysosome"
channel inhibitor activity,GO:0016248,molecular_function,GO:0003674,"Synapse, Structural Stabilization, Mitochondrial Metabolism, Vasculature, Oxidative Stress"
N-sulfoglucosamine sulfohydrolase activity,GO:0016250,molecular_function,GO:0003674,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Metal Binding and Homeostasis"
RNA polymerase II general transcription initiation factor activity,GO:0016251,molecular_function,GO:0003674,"Epigenetic, RNA Spliceosome, Cell Cycle, DNA Repair, Proteostasis"
attachment of GPI anchor to protein,GO:0016255,biological_process,GO:0008150,"Lipid Metabolism, Proteostasis, Endolysosome, Structural Stabilization, Immune Response"
N-glycan processing to lysosome,GO:0016256,biological_process,GO:0008150,"Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Immune Response"
selenocysteine metabolic process,GO:0016259,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Autophagy"
selenocysteine biosynthetic process,GO:0016260,biological_process,GO:0008150,"Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
selenocysteine catabolic process,GO:0016261,biological_process,GO:0008150,"Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism"
protein N-acetylglucosaminyltransferase activity,GO:0016262,molecular_function,GO:0003674,"Proteostasis, Epigenetic, APP Metabolism, Autophagy, Apoptosis"
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity,GO:0016263,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Structural Stabilization, Lipid Metabolism, Autophagy"
