node,nodeID,root node,root node ID,biodomain
positive regulation of B cell tolerance induction,GO:0002663,biological_process,GO:0008150,"Immune Response, Apoptosis, Endolysosome, Proteostasis, Autophagy"
regulation of T cell tolerance induction,GO:0002664,biological_process,GO:0008150,"Immune Response, Apoptosis, Epigenetic, Autophagy, Endolysosome"
positive regulation of T cell tolerance induction,GO:0002666,biological_process,GO:0008150,"Immune Response, Apoptosis, Proteostasis, Endolysosome, Autophagy"
regulation of T cell anergy,GO:0002667,biological_process,GO:0008150,"Immune Response, Apoptosis, Epigenetic, Proteostasis, Endolysosome"
positive regulation of T cell anergy,GO:0002669,biological_process,GO:0008150,"Immune Response, Apoptosis, Proteostasis, Autophagy, Endolysosome"
regulation of acute inflammatory response,GO:0002673,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
negative regulation of acute inflammatory response,GO:0002674,biological_process,GO:0008150,"Immune Response, Apoptosis, Autophagy, Oxidative Stress, Proteostasis"
positive regulation of acute inflammatory response,GO:0002675,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Apoptosis, Proteostasis, Autophagy"
regulation of chronic inflammatory response,GO:0002676,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Apoptosis, Proteostasis, Endolysosome"
negative regulation of chronic inflammatory response,GO:0002677,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Proteostasis, Autophagy, Apoptosis"
positive regulation of chronic inflammatory response,GO:0002678,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Apoptosis, Vasculature, Autophagy"
respiratory burst involved in defense response,GO:0002679,biological_process,GO:0008150,"Immune Response, Oxidative Stress, Endolysosome, Mitochondrial Metabolism, Apoptosis"
regulation of immune system process,GO:0002682,biological_process,GO:0008150,"Immune Response, Apoptosis, Autophagy, Proteostasis, Oxidative Stress"
negative regulation of immune system process,GO:0002683,biological_process,GO:0008150,"Immune Response, Apoptosis, Autophagy, Proteostasis, Endolysosome"
positive regulation of immune system process,GO:0002684,biological_process,GO:0008150,"Immune Response, Apoptosis, Autophagy, Proteostasis, Endolysosome"
regulation of leukocyte migration,GO:0002685,biological_process,GO:0008150,"Immune Response, Inflammatory Response, Vasculature, Cell Adhesion, Cell Motility"
