node,nodeID,root node,root node ID,biodomain
myoblast fate commitment,GO:0048625,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Structural Stabilization, Autophagy, Lipid Metabolism"
myoblast fate specification,GO:0048626,biological_process,GO:0008150,"Cell Differentiation  
Cell Cycle  
Developmental Process  
Structural Stabilization  
Cellular Process"
myoblast development,GO:0048627,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Autophagy, Structural Stabilization, Apoptosis"
skeletal muscle tissue growth,GO:0048630,biological_process,GO:0008150,"Cell Cycle, Proteostasis, Lipid Metabolism, Autophagy, Epigenetic"
regulation of skeletal muscle tissue growth,GO:0048631,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Apoptosis, Mitochondrial Metabolism"
negative regulation of skeletal muscle tissue growth,GO:0048632,biological_process,GO:0008150,"Proteostasis, Apoptosis, Autophagy, Cell Cycle, Structural Stabilization"
positive regulation of skeletal muscle tissue growth,GO:0048633,biological_process,GO:0008150,"Structural Stabilization  
Proteostasis  
Autophagy  
Apoptosis  
Cell Cycle"
regulation of muscle organ development,GO:0048634,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Epigenetic, Proteostasis, Vasculature"
negative regulation of muscle organ development,GO:0048635,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Vasculature, Immune Response"
regulation of developmental growth,GO:0048638,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Apoptosis, Lipid Metabolism, Autophagy"
positive regulation of developmental growth,GO:0048639,biological_process,GO:0008150,"Structural Stabilization  
Cell Cycle  
Proteostasis  
Autophagy  
Lipid Metabolism"
negative regulation of developmental growth,GO:0048640,biological_process,GO:0008150,"Apoptosis, Cell Cycle, Autophagy, Proteostasis, Structural Stabilization"
regulation of skeletal muscle tissue development,GO:0048641,biological_process,GO:0008150,"Structural Stabilization, Mitochondrial Metabolism, Proteostasis, Autophagy, Cell Cycle"
negative regulation of skeletal muscle tissue development,GO:0048642,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Apoptosis, Cell Cycle"
positive regulation of skeletal muscle tissue development,GO:0048643,biological_process,GO:0008150,"Structural Stabilization, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy"
muscle organ morphogenesis,GO:0048644,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Cell Cycle, Apoptosis"
animal organ formation,GO:0048645,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Proteostasis, Cell Cycle, Autophagy"
anatomical structure formation involved in morphogenesis,GO:0048646,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Vasculature, Myelination, Synapse"
smooth muscle cell proliferation,GO:0048659,biological_process,GO:0008150,"Vasculature, Cell Cycle, Structural Stabilization, Immune Response, Apoptosis"
regulation of smooth muscle cell proliferation,GO:0048660,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Cell Cycle, Immune Response, Apoptosis"
positive regulation of smooth muscle cell proliferation,GO:0048661,biological_process,GO:0008150,"Vasculature, Cell Cycle, Structural Stabilization, Lipid Metabolism, Immune Response"
negative regulation of smooth muscle cell proliferation,GO:0048662,biological_process,GO:0008150,"Vasculature, Cell Cycle, Structural Stabilization, Immune Response, Apoptosis"
neuron fate commitment,GO:0048663,biological_process,GO:0008150,"Cell Cycle, Epigenetic, RNA Spliceosome, Synapse, Structural Stabilization"
neuron fate determination,GO:0048664,biological_process,GO:0008150,"Synapse, Myelination, Epigenetic, Structural Stabilization, Cell Cycle"
neuron fate specification,GO:0048665,biological_process,GO:0008150,"Epigenetic, Cell Cycle, Synapse, Myelination, Proteostasis"
neuron development,GO:0048666,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Apoptosis, Epigenetic"
cell morphogenesis involved in neuron differentiation,GO:0048667,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Proteostasis"
collateral sprouting,GO:0048668,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Autophagy, Myelination"
collateral sprouting in absence of injury,GO:0048669,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Cell Cycle, Myelination"
regulation of collateral sprouting,GO:0048670,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Proteostasis, Autophagy"
negative regulation of collateral sprouting,GO:0048671,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of collateral sprouting,GO:0048672,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
axon extension,GO:0048675,biological_process,GO:0008150,"Synapse  
Structural Stabilization  
Tau Homeostasis  
Epigenetic  
Proteostasis"
axon extension involved in regeneration,GO:0048677,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Immune Response, Proteostasis"
response to axon injury,GO:0048678,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Apoptosis"
regulation of axon regeneration,GO:0048679,biological_process,GO:0008150,"Synapse, Structural Stabilization, Oxidative Stress, Immune Response, Autophagy"
positive regulation of axon regeneration,GO:0048680,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
negative regulation of axon regeneration,GO:0048681,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
negative regulation of collateral sprouting of intact axon in response to injury,GO:0048685,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of sprouting of injured axon,GO:0048687,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of axon extension involved in regeneration,GO:0048691,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
negative regulation of axon extension involved in regeneration,GO:0048692,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
positive regulation of collateral sprouting in absence of injury,GO:0048697,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
negative regulation of collateral sprouting in absence of injury,GO:0048698,biological_process,GO:0008150,"ERROR: Error code: 400 - {'error': {'message': ""The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}"
generation of neurons,GO:0048699,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Apoptosis, Proteostasis"
embryonic cranial skeleton morphogenesis,GO:0048701,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Vasculature, Metal Binding and Homeostasis, Epigenetic"
embryonic neurocranium morphogenesis,GO:0048702,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Synapse, Immune Response, Lipid Metabolism"
embryonic viscerocranium morphogenesis,GO:0048703,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Proteostasis, Autophagy, Lipid Metabolism"
embryonic skeletal system morphogenesis,GO:0048704,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Epigenetic, Metal Binding and Homeostasis"
skeletal system morphogenesis,GO:0048705,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Metal Binding and Homeostasis, Lipid Metabolism, Proteostasis"
embryonic skeletal system development,GO:0048706,biological_process,GO:0008150,"Structural Stabilization, Developmental Process, Anatomical Structure Development, Multicellular Organismal Process, System Development"
astrocyte differentiation,GO:0048708,biological_process,GO:0008150,"Synapse, Structural Stabilization, Vasculature, Immune Response, Lipid Metabolism"
oligodendrocyte differentiation,GO:0048709,biological_process,GO:0008150,"Myelination, Synapse, Structural Stabilization, Cell Cycle, Immune Response"
regulation of astrocyte differentiation,GO:0048710,biological_process,GO:0008150,"Structural Stabilization, Synapse, Myelination, Cell Cycle, Autophagy"
positive regulation of astrocyte differentiation,GO:0048711,biological_process,GO:0008150,"Synapse  
Structural Stabilization  
Cell Cycle  
Proteostasis  
Immune Response"
