node,nodeID,root node,root node ID,biodomain
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION,GO:0006616,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Transcription and Translation Machinery, Neurotransmission and Synaptic Regulation, Molecular Transport and Homeostasis"
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION,GO:0006617,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Neurotransmission and Synaptic Regulation, Signal Transduction"
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE,GO:0006620,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Signal Transduction, Neurotransmission and Synaptic Regulation"
GOBP_PROTEIN_RETENTION_IN_ER_LUMEN,GO:0006621,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, Structural Stabilization"
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:0006633,biological_process,GO:0008150,"Lipid Metabolism, Neurotransmission and Synaptic Regulation, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:0006636,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Neurodevelopment and Neuronal Differentiation, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics"
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS,GO:0006656,biological_process,GO:0008150,"Lipid Metabolism, Neurotransmission and Synaptic Regulation, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism"
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS,GO:0006658,biological_process,GO:0008150,"Lipid Metabolism, Neurotransmission and Synaptic Regulation, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism"
GOBP_PROSTANOID_METABOLIC_PROCESS,GO:0006692,biological_process,GO:0008150,"Immune System and Inflammation, Lipid Metabolism, Neurotransmission and Synaptic Regulation, Signal Transduction, System and Developmental Process"
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,GO:0006699,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process, Protein Metabolism and Trafficking"
GOBP_CHOLESTEROL_CATABOLIC_PROCESS,GO:0006707,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Neurotransmission and Synaptic Regulation, System and Developmental Process"
GOBP_COPPER_ION_TRANSPORT,GO:0006825,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Neurotransmission and Synaptic Regulation, Response to Stimulus, System and Developmental Process"
GOBP_MITOCHONDRIAL_TRANSPORT,GO:0006839,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Intracellular Trafficking and Organelle Dynamics, Neurotransmission and Synaptic Regulation, Molecular Transport and Homeostasis, System and Developmental Process"
