node,nodeID,root node,root node ID,biodomain
GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035022,biological_process,GO:0008150,"Signal Transduction, Cell Adhesion and Interaction, Immune System and Inflammation, System and Developmental Process, Transcription and Translation Machinery"
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035023,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Structural Stabilization, Cell Adhesion and Interaction, System and Developmental Process"
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035025,biological_process,GO:0008150,"Signal Transduction, Structural Stabilization, Response to Stimulus, Cell Adhesion and Interaction, Immune System and Inflammation"
GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS,GO:0035115,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Signal Transduction"
GOBP_MIRNA_PROCESSING,GO:0035196,biological_process,GO:0008150,"RNA Metabolism, Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus"
GOBP_PEPTIDYL_ARGININE_N_METHYLATION,,,,"Protein Metabolism and Trafficking, Epigenetic Regulation, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus"
GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,GO:0035278,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Epigenetic Regulation, Signal Transduction, Response to Stimulus"
GOBP_HAIR_CELL_DIFFERENTIATION,GO:0035315,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Cell Adhesion and Interaction, Signal Transduction, Structural Stabilization"
GOBP_INTRACELLULAR_TRIGLYCERIDE_HOMEOSTASIS,GO:0035356,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking"
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,GO:0035358,biological_process,GO:0008150,"Signal Transduction, Lipid Metabolism, Immune System and Inflammation, Transcription and Translation Machinery, System and Developmental Process"
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM,GO:0035437,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process"
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA,GO:0035458,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis"
GOBP_VESICLE_CARGO_LOADING,GO:0035459,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus"
GOBP_DNA_DEALKYLATION,,,,"DNA Repair, Epigenetic Regulation, Response to Stimulus, Signal Transduction, System and Developmental Process"
GOBP_PROTEIN_K29_LINKED_UBIQUITINATION,GO:0035519,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction, System and Developmental Process, Epigenetic Regulation"
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING,GO:0035563,biological_process,GO:0008150,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_PROTEIN_DEGLUTAMYLATION,GO:0035608,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus"
GOBP_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION,GO:0035610,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Epigenetic Regulation, Response to Stimulus, Structural Stabilization, System and Developmental Process"
GOBP_STRESS_GRANULE_DISASSEMBLY,GO:0035617,biological_process,GO:0008150,"RNA Metabolism, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Response to Stimulus"
GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,GO:0035666,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process"
GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION,GO:0035744,,,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking, System and Developmental Process"
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY,GO:0035790,biological_process,GO:0008150,"Signal Transduction, Cell Cycle, Transcription and Translation Machinery, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics"
GOBP_REGULATION_OF_URINE_VOLUME,GO:0035809,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Signal Transduction, Intracellular Trafficking and Organelle Dynamics"
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME,GO:0035810,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics"
GOBP_RENAL_SODIUM_EXCRETION,GO:0035812,biological_process,GO:0008150,"Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus, Signal Transduction, Intracellular Trafficking and Organelle Dynamics"
GOBP_HOMOLOGOUS_RECOMBINATION,GO:0035825,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic Regulation, Signal Transduction, Response to Stimulus"
GOBP_NAIL_DEVELOPMENT,GO:0035878,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Cell Cycle, Response to Stimulus"
GOBP_ASCENDING_AORTA_DEVELOPMENT,GO:0035905,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Response to Stimulus, Signal Transduction"
GOBP_DORSAL_AORTA_DEVELOPMENT,GO:0035907,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Molecular Transport and Homeostasis, Response to Stimulus"
GOBP_AORTA_MORPHOGENESIS,GO:0035909,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus"
GOBP_DORSAL_AORTA_MORPHOGENESIS,GO:0035912,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Cell Cycle, Response to Stimulus"
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,GO:0035914,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Structural Stabilization, Response to Stimulus"
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,GO:0035924,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Cell Adhesion and Interaction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics"
GOBP_COPI_COATED_VESICLE_BUDDING,GO:0035964,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, System and Developmental Process, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization"
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,GO:0035966,,,"Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Autophagy"
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,GO:0035967,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Response to Stimulus, Autophagy, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process"
GOBP_AGGREPHAGY,GO:0035973,biological_process,GO:0008150,"Autophagy, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Molecular Transport and Homeostasis"
GOBP_FUCOSYLATION,GO:0036065,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Cell Adhesion and Interaction, Immune System and Inflammation, Molecular Transport and Homeostasis, Signal Transduction"
GOBP_DIRECT_OSSIFICATION,GO:0036072,,,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Molecular Transport and Homeostasis"
GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,GO:0036109,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus"
