node,nodeID,root node,root node ID,biodomain
GOBP_NATURAL_KILLER_CELL_DEGRANULATION,GO:0043320,biological_process,GO:0008150,"Immune System and Inflammation, Intracellular Trafficking and Organelle Dynamics, Apoptosis, Protein Metabolism and Trafficking, Response to Stimulus"
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,,,,"Transcription and Translation Machinery, Signal Transduction, Response to Stimulus, Lipid Metabolism, System and Developmental Process"
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,GO:0043405,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Cell Cycle, Apoptosis, Immune System and Inflammation"
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,GO:0043407,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking, Epigenetic Regulation, System and Developmental Process"
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,GO:0043409,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Cell Cycle, Apoptosis, Immune System and Inflammation"
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,GO:0043433,biological_process,GO:0008150,"Transcription and Translation Machinery, Signal Transduction, Epigenetic Regulation, System and Developmental Process, Response to Stimulus"
GOBP_MITOCHONDRIAL_DNA_REPAIR,GO:0043504,biological_process,GO:0008150,"DNA Repair, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus"
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:0043506,,,"Signal Transduction, Apoptosis, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process"
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:0043507,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Apoptosis, Cell Cycle, Immune System and Inflammation"
GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:0043508,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Apoptosis, Immune System and Inflammation, Cell Cycle"
GOBP_PEROXISOMAL_TRANSPORT,GO:0043574,,,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Lipid Metabolism, Mitochondrial Function and Metabolism"
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE,GO:0043576,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Signal Transduction, Structural Stabilization"
GOBP_SKIN_MORPHOGENESIS,GO:0043589,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Response to Stimulus, Cell Cycle"
GOBP_AMIDE_METABOLIC_PROCESS,GO:0043603,,,"Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Neurotransmission and Synaptic Regulation, Response to Stimulus, System and Developmental Process"
GOBP_AMIDE_CATABOLIC_PROCESS,GO:0043605,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Lipid Metabolism, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process"
GOBP_LINOLEIC_ACID_METABOLIC_PROCESS,GO:0043651,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus"
