node,nodeID,root node,root node ID,biodomain
endopeptidase inhibitor activity,GO:0004866,molecular_function,GO:0003674,"Proteostasis, Endolysosome, Apoptosis, Autophagy, Immune Response"
serine-type endopeptidase inhibitor activity,GO:0004867,molecular_function,GO:0003674,"Proteostasis, Vasculature, Apoptosis, Immune Response, Autophagy"
cysteine-type endopeptidase inhibitor activity,GO:0004869,molecular_function,GO:0003674,"Proteostasis, Apoptosis, Autophagy, Endolysosome, Cell Cycle"
asialoglycoprotein receptor activity,GO:0004873,molecular_function,GO:0003674,"Endolysosome, Proteostasis, Immune Response, Autophagy, Lipid Metabolism"
complement receptor activity,GO:0004875,molecular_function,GO:0003674,"Immune Response, Vasculature, Proteostasis, Apoptosis, Endolysosome"
complement component C3a receptor activity,GO:0004876,molecular_function,GO:0003674,"Immune Response, Vasculature, Apoptosis, Oxidative Stress, Proteostasis"
complement component C3b receptor activity,GO:0004877,molecular_function,GO:0003674,"Immune Response, Endolysosome, Apoptosis, Proteostasis, Vasculature"
complement component C5a receptor activity,GO:0004878,molecular_function,GO:0003674,"Immune Response, Vasculature, Apoptosis, Oxidative Stress, Endolysosome"
nuclear receptor activity,GO:0004879,molecular_function,GO:0003674,"Epigenetic, Lipid Metabolism, Metal Binding and Homeostasis, Proteostasis, Mitochondrial Metabolism"
nuclear glucocorticoid receptor activity,GO:0004883,molecular_function,GO:0003674,"Epigenetic, Immune Response, Apoptosis, Oxidative Stress, Lipid Metabolism"
transmembrane signaling receptor activity,GO:0004888,molecular_function,GO:0003674,"Immune Response, Synapse, Vasculature, Apoptosis, Cell Cycle"
GABA-A receptor activity,GO:0004890,molecular_function,GO:0003674,"Synapse, Proteostasis, Endolysosome, Autophagy, Immune Response"
cytokine receptor activity,GO:0004896,molecular_function,GO:0003674,"Immune Response, Apoptosis, Vasculature, Proteostasis, Cell Cycle"
ciliary neurotrophic factor receptor activity,GO:0004897,molecular_function,GO:0003674,"Immune Response, Synapse, Apoptosis, Autophagy, Proteostasis"
erythropoietin receptor activity,GO:0004900,molecular_function,GO:0003674,"Immune Response, Vasculature, Oxidative Stress, Mitochondrial Metabolism, Proteostasis"
granulocyte macrophage colony-stimulating factor receptor activity,GO:0004901,molecular_function,GO:0003674,"Immune Response, Cell Cycle, Autophagy, Endolysosome, Apoptosis"
growth hormone receptor activity,GO:0004903,molecular_function,GO:0003674,"Immune Response, Cell Cycle, Epigenetic, Apoptosis, Lipid Metabolism"
interferon receptor activity,GO:0004904,molecular_function,GO:0003674,"Immune Response, Apoptosis, Autophagy, Oxidative Stress, Proteostasis"
type I interferon receptor activity,GO:0004905,molecular_function,GO:0003674,"Immune Response, Autophagy, Apoptosis, Oxidative Stress, Proteostasis"
type II interferon receptor activity,GO:0004906,molecular_function,GO:0003674,"Immune Response, Signaling, Receptor, Cytokine, Interferon"
interleukin-1 receptor activity,GO:0004908,molecular_function,GO:0003674,"Immune Response, Apoptosis, Oxidative Stress, Proteostasis, Autophagy"
"interleukin-1, type I, activating receptor activity",GO:0004909,molecular_function,GO:0003674,"Immune Response, Apoptosis, Oxidative Stress, Proteostasis, Autophagy"
"interleukin-1, type II, blocking receptor activity",GO:0004910,molecular_function,GO:0003674,"Immune Response, Apoptosis, Proteostasis, Oxidative Stress, Vasculature"
interleukin-2 receptor activity,GO:0004911,molecular_function,GO:0003674,"Immune Response, Cell Cycle, Apoptosis, Oxidative Stress, Proteostasis"
interleukin-3 receptor activity,GO:0004912,molecular_function,GO:0003674,"Immune Response, Cell Cycle, Apoptosis, Proteostasis, Autophagy"
interleukin-4 receptor activity,GO:0004913,molecular_function,GO:0003674,"Immune Response, Apoptosis, Cell Cycle, Proteostasis, Endolysosome"
interleukin-5 receptor activity,GO:0004914,molecular_function,GO:0003674,"Immune Response, Apoptosis, Autophagy, Endolysosome, Proteostasis"
interleukin-6 receptor activity,GO:0004915,molecular_function,GO:0003674,"Immune Response, Signaling, Cytokine Signaling, Receptor Activity, Cell Surface Receptor"
interleukin-7 receptor activity,GO:0004917,molecular_function,GO:0003674,"Immune Response, Apoptosis, Proteostasis, Endolysosome, Cell Cycle"
interleukin-8 receptor activity,GO:0004918,molecular_function,GO:0003674,"Immune Response, Vasculature, Endolysosome, Proteostasis, Apoptosis"
interleukin-9 receptor activity,GO:0004919,molecular_function,GO:0003674,"Immune Response, Proteostasis, Autophagy, Apoptosis, Oxidative Stress"
interleukin-10 receptor activity,GO:0004920,molecular_function,GO:0003674,"Immune Response, Apoptosis, Autophagy, Endolysosome, Proteostasis"
interleukin-11 receptor activity,GO:0004921,molecular_function,GO:0003674,"Immune Response, Cell Cycle, Apoptosis, Proteostasis, Vasculature"
leukemia inhibitory factor receptor activity,GO:0004923,molecular_function,GO:0003674,"Immune Response, Apoptosis, Cell Cycle, Vasculature, Proteostasis"
oncostatin-M receptor activity,GO:0004924,molecular_function,GO:0003674,"Immune Response, Vasculature, Apoptosis, Proteostasis, Oxidative Stress"
prolactin receptor activity,GO:0004925,molecular_function,GO:0003674,"Immune Response, Epigenetic, Apoptosis, Vasculature, Lipid Metabolism"
G protein-coupled receptor activity,GO:0004930,molecular_function,GO:0003674,"Signal Transduction, Cell Surface Receptor, Neurotransmission, Cell Signaling, Vasculature"
extracellularly ATP-gated monoatomic cation channel activity,GO:0004931,molecular_function,GO:0003674,"Synapse, Oxidative Stress, Immune Response, Apoptosis, Proteostasis"
adrenergic receptor activity,GO:0004935,molecular_function,GO:0003674,"Vasculature, Synapse, Proteostasis, Immune Response, Oxidative Stress"
alpha1-adrenergic receptor activity,GO:0004937,molecular_function,GO:0003674,"Vasculature, Proteostasis, Synapse, Immune Response, Unknown"
