node,nodeID,root node,root node ID,biodomain
neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration,GO:0021944,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Proteostasis, Autophagy"
central nervous system projection neuron axonogenesis,GO:0021952,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Proteostasis"
central nervous system neuron differentiation,GO:0021953,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Synapse, Epigenetic, Mitochondrial Metabolism"
central nervous system neuron development,GO:0021954,biological_process,GO:0008150,"Synapse, Structural Stabilization, Autophagy, Proteostasis, Myelination"
central nervous system neuron axonogenesis,GO:0021955,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Proteostasis"
central nervous system interneuron axonogenesis,GO:0021956,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Proteostasis, Myelination"
corticospinal tract morphogenesis,GO:0021957,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Autophagy"
anterior commissure morphogenesis,GO:0021960,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Proteostasis"
spinal cord ventral commissure morphogenesis,GO:0021965,biological_process,GO:0008150,"Structural Stabilization, Synapse, Myelination, Vasculature, Cell Cycle"
corticospinal neuron axon guidance,GO:0021966,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Vasculature, Immune Response"
corticospinal neuron axon guidance through spinal cord,GO:0021972,biological_process,GO:0008150,"Synapse, Structural Stabilization, Tau Homeostasis, Proteostasis, Vasculature"
telencephalon regionalization,GO:0021978,biological_process,GO:0008150,"Structural Stabilization, Epigenetic, Synapse, Cell Cycle, Myelination"
hypothalamus cell differentiation,GO:0021979,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Cell Cycle, Epigenetic"
pituitary gland development,GO:0021983,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Epigenetic, Endolysosome, Immune Response"
adenohypophysis development,GO:0021984,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Structural Stabilization, Autophagy, Vasculature"
neurohypophysis development,GO:0021985,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Cell Cycle, Endolysosome, Epigenetic"
habenula development,GO:0021986,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Epigenetic"
cerebral cortex development,GO:0021987,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Myelination, Epigenetic"
olfactory lobe development,GO:0021988,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Vasculature, Proteostasis"
olfactory cortex development,GO:0021989,biological_process,GO:0008150,"Synapse, Structural Stabilization, Cell Cycle, Epigenetic, Autophagy"
initiation of neural tube closure,GO:0021993,biological_process,GO:0008150,"Structural Stabilization, Synapse, Apoptosis, Proteostasis, Cell Cycle"
neural plate axis specification,GO:0021997,biological_process,GO:0008150,"Epigenetic, Structural Stabilization, Synapse, Autophagy, Cell Cycle"
neural plate mediolateral regionalization,GO:0021998,biological_process,GO:0008150,"Epigenetic, Structural Stabilization, Cell Cycle, Synapse, Proteostasis"
neural plate anterior/posterior regionalization,GO:0021999,biological_process,GO:0008150,"Epigenetic, Cell Cycle, RNA Spliceosome, Structural Stabilization, Autophagy"
midbrain-hindbrain boundary maturation during brain development,GO:0022004,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Vasculature, Autophagy"
convergent extension involved in neural plate elongation,GO:0022007,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Epigenetic, Cell Cycle, Lipid Metabolism"
neurogenesis,GO:0022008,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Autophagy, Apoptosis, Lipid Metabolism"
central nervous system vasculogenesis,GO:0022009,biological_process,GO:0008150,"Vasculature, Structural Stabilization, Immune Response, Cell Cycle, Endolysosome"
central nervous system myelination,GO:0022010,biological_process,GO:0008150,"Myelination, Structural Stabilization, Lipid Metabolism, Proteostasis, Cell Cycle"
myelination in peripheral nervous system,GO:0022011,biological_process,GO:0008150,"Myelination, Lipid Metabolism, Structural Stabilization, Proteostasis, Autophagy"
pallium cell proliferation in forebrain,GO:0022013,biological_process,GO:0008150,"Cell Cycle, Synapse, Structural Stabilization, Myelination, Epigenetic"
lateral ganglionic eminence cell proliferation,GO:0022018,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Epigenetic, Autophagy, Apoptosis"
interkinetic nuclear migration,GO:0022027,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Proteostasis, Synapse, Autophagy"
tangential migration from the subventricular zone to the olfactory bulb,GO:0022028,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Myelination, Cell Cycle"
telencephalon cell migration,GO:0022029,biological_process,GO:0008150,"Synapse, Structural Stabilization, Myelination, Cell Cycle, Autophagy"
metencephalon development,GO:0022037,biological_process,GO:0008150,"Structural Stabilization, Myelination, Synapse, Cell Cycle, Apoptosis"
corpus callosum development,GO:0022038,biological_process,GO:0008150,"Synapse, Myelination, Structural Stabilization, Cell Cycle, Proteostasis"
regulation of opsin-mediated signaling pathway,GO:0022400,biological_process,GO:0008150,"Synapse, Proteostasis, Oxidative Stress, Structural Stabilization, Mitochondrial Metabolism"
negative adaptation of signaling pathway,GO:0022401,biological_process,GO:0008150,"Proteostasis, Immune Response, Autophagy, Apoptosis, Cell Cycle"
hair cycle process,GO:0022405,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Proteostasis, Oxidative Stress"
membrane docking,GO:0022406,biological_process,GO:0008150,"Synapse, Endolysosome, Autophagy, Immune Response, Proteostasis"
regulation of cell-cell adhesion,GO:0022407,biological_process,GO:0008150,"Structural Stabilization, Immune Response, Vasculature, Proteostasis, Cell Cycle"
negative regulation of cell-cell adhesion,GO:0022408,biological_process,GO:0008150,"Immune Response, Vasculature, Apoptosis, Cell Cycle, Structural Stabilization"
positive regulation of cell-cell adhesion,GO:0022409,biological_process,GO:0008150,"Structural Stabilization, Synapse, Vasculature, Immune Response, Proteostasis"
circadian sleep/wake cycle process,GO:0022410,biological_process,GO:0008150,"Synapse, Epigenetic, Autophagy, Lipid Metabolism, Proteostasis"
reproductive process,GO:0022414,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Epigenetic, Apoptosis, Proteostasis"
digestive system process,GO:0022600,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Endolysosome, Autophagy"
ovulation cycle process,GO:0022602,biological_process,GO:0008150,"Cell Cycle, Lipid Metabolism, Epigenetic, Apoptosis, Mitochondrial Metabolism"
regulation of anatomical structure morphogenesis,GO:0022603,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Apoptosis, Synapse, Vasculature"
regulation of cell morphogenesis,GO:0022604,biological_process,GO:0008150,"Structural Stabilization, Cell Cycle, Proteostasis, Apoptosis, Autophagy"
mammalian oogenesis stage,GO:0022605,biological_process,GO:0008150,"Cell Cycle, Epigenetic, Autophagy, Apoptosis, Mitochondrial Metabolism"
cellular component assembly,GO:0022607,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Cell Cycle, Synapse, RNA Spliceosome"
gland morphogenesis,GO:0022612,biological_process,GO:0008150,"Structural Stabilization, Vasculature, Epigenetic, Cell Cycle, Immune Response"
ribonucleoprotein complex biogenesis,GO:0022613,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Autophagy, Cell Cycle"
membrane to membrane docking,GO:0022614,biological_process,GO:0008150,"Synapse, Endolysosome, Autophagy, Myelination, Proteostasis"
protein to membrane docking,GO:0022615,biological_process,GO:0008150,"Endolysosome, Proteostasis, Lipid Metabolism, Structural Stabilization, Autophagy"
DNA strand elongation,GO:0022616,biological_process,GO:0008150,"DNA Repair, Cell Cycle, Epigenetic, Proteostasis, Structural Stabilization"
extracellular matrix disassembly,GO:0022617,biological_process,GO:0008150,"Structural Stabilization, Proteostasis, Autophagy, Apoptosis, Immune Response"
protein-RNA complex assembly,GO:0022618,biological_process,GO:0008150,"RNA Spliceosome, Proteostasis, Structural Stabilization, Epigenetic, Synapse"
proteasome accessory complex,GO:0022624,cellular_component,GO:0005575,"Proteostasis, Endolysosome, Autophagy, Structural Stabilization, Apoptosis"
cytosolic large ribosomal subunit,GO:0022625,cellular_component,GO:0005575,"Proteostasis, Structural Stabilization, Metal Binding and Homeostasis, Cell Cycle, RNA Spliceosome"
cytosolic ribosome,GO:0022626,cellular_component,GO:0005575,"Proteostasis, RNA Spliceosome, Cell Cycle, Structural Stabilization, Epigenetic"
cytosolic small ribosomal subunit,GO:0022627,cellular_component,GO:0005575,"Proteostasis, RNA Spliceosome, Epigenetic, Structural Stabilization, Autophagy"
transmitter-gated monoatomic ion channel activity,GO:0022824,molecular_function,GO:0003674,"Synapse, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism, Apoptosis"
wide pore channel activity,GO:0022829,molecular_function,GO:0003674,"Mitochondrial Metabolism, Synapse, Vasculature, Structural Stabilization, Proteostasis"
voltage-gated channel activity,GO:0022832,molecular_function,GO:0003674,"Synapse, Metal Binding and Homeostasis, Structural Stabilization, Vasculature, Proteostasis"
ligand-gated channel activity,GO:0022834,molecular_function,GO:0003674,"Synapse, Ion Channels, Neurotransmission, Cell Signaling, Receptor Activity"
gated channel activity,GO:0022836,molecular_function,GO:0003674,"Synapse, Immune Response, Apoptosis, Oxidative Stress, Endolysosome"
monoatomic ion-gated channel activity,GO:0022839,molecular_function,GO:0003674,"Synapse, Metal Binding and Homeostasis, Proteostasis, Vasculature, Structural Stabilization"
