node,nodeID,root node,root node ID,biodomain
hippocampal mossy fiber to CA3 synapse,GO:0098686,cellular_component,GO:0005575,"Synapse, Neuronal Signaling, Structural Stabilization, Cell Communication, Learning and Memory"
chromosomal region,GO:0098687,cellular_component,GO:0005575,"Epigenetic, Cell Cycle, Structural Stabilization, DNA Repair, Metal Binding and Homeostasis"
parallel fiber to Purkinje cell synapse,GO:0098688,cellular_component,GO:0005575,"Synapse, Structural Stabilization, Proteostasis, Oxidative Stress, Autophagy"
glycinergic synapse,GO:0098690,cellular_component,GO:0005575,"Synapse, Neuronal Signaling, Structural Stabilization, Cell Junction, Proteostasis"
dopaminergic synapse,GO:0098691,cellular_component,GO:0005575,"Synapse, Structural Stabilization, Proteostasis, Oxidative Stress, Mitochondrial Metabolism"
regulation of synaptic vesicle cycle,GO:0098693,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Structural Stabilization, Autophagy"
regulation of synaptic vesicle budding from presynaptic endocytic zone membrane,GO:0098694,biological_process,GO:0008150,"Synapse, Structural Stabilization, Endolysosome, Autophagy, Proteostasis"
"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels",GO:0098695,molecular_function,GO:0003674,"Synapse, Metal Binding and Homeostasis, Proteostasis, Structural Stabilization, Oxidative Stress"
regulation of neurotransmitter receptor localization to postsynaptic specialization membrane,GO:0098696,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Endolysosome, Autophagy"
postsynaptic specialization assembly,GO:0098698,biological_process,GO:0008150,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome"
structural constituent of presynaptic actin cytoskeleton,GO:0098699,molecular_function,GO:0003674,"Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome"
neurotransmitter loading into synaptic vesicle,GO:0098700,biological_process,GO:0008150,"Synapse, Proteostasis, Endolysosome, Autophagy, Vasculature"
calcium ion import across plasma membrane,GO:0098703,biological_process,GO:0008150,"Metal Binding and Homeostasis, Oxidative Stress, Apoptosis, Proteostasis, Synapse"
copper ion import across plasma membrane,GO:0098705,biological_process,GO:0008150,"Metal Binding and Homeostasis, Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Autophagy"
